indexA,addressA,indexB,addressB,score
32634,"The Swan Inn, Church Street KingtonHerefordshire, Herefordshire, County of, West Midlands, HR53AZ",6164,"Burton Hotel, Mill Street",0.5
32662,"Osprey Hotel, Ruthven Road Kingussie, Highland, PH211EN",1402,"Silverfjord Hotel Kingussie, Ruthven Road, Kingussie, , United Kingdom, Highland, PH211ES",0.5829
32702,"Kirklands Hotel, High Street Kinross, Perth and Kinross, KY138AN",3120,"Salutation Hotel, High Street, Kinross, , United Kingdom, Perth and Kinross, KY138AJ",0.5
32728,"Courtyard Cottage Kirkby Lonsdale, 42B Main Street Kirkby Lonsdale, Westmorland and Furness, North West, LA62AJ",1529,"The Royal Hotel, Main Street, Kirkby Lonsdale, , United Kingdom, Westmorland and Furness, North West, LA62AE",0.5943
32750,"The Kings Arms, Market Street Kirkby StephenCumbria, Westmorland and Furness, North West, CA174QN",6631,"Black Bull Hotel, 38, Market Street, Kirkby Stephen, Westmorland and Furness, North West, CA174QW",0.5
32751,"Pennine Boutique Hotel, 23 Market Square Kirkby Stephen Kirkby StephenCumbria, Westmorland and Furness, North West, CA174QT",6631,"Black Bull Hotel, 38, Market Street, Kirkby Stephen, Westmorland and Furness, North West, CA174QW",0.5057
32810,"The Windsor Hotel Kirkcaldy, 38 Victoria Rd Kirkcaldy, Fife, KY11DR",2121,"Victoria Hotel, 28, Victoria Road, Kirkcaldy, , United Kingdom, Fife, KY11DS",0.5035
32835,"Larchbank, Main Street, Dumfries and Galloway, DG64SH",518,"Borgue Hotel, B727, Borgue, , United Kingdom, Dumfries and Galloway, DG64SH",0.5
33120,"Jesmond International Hotel, 8 Charnley Rd Blackpool, North West, FY14PF",2426,"The Lismain Hotel, 3, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.575
33120,"Jesmond International Hotel, 8 Charnley Rd Blackpool, North West, FY14PF",2427,"The Fairhaven Hotel, 7-9, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.575
33120,"Jesmond International Hotel, 8 Charnley Rd Blackpool, North West, FY14PF",2429,"Alumhurst Hotel, 13-15, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.575
33128,"The New Sandringham Court Hotel, 65 69 Reads Avenue Blackpool, North West, FY14DG",2479,"Norwood Hotel, 50-52, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0.588
33128,"The New Sandringham Court Hotel, 65 69 Reads Avenue Blackpool, North West, FY14DG",2480,"AA Central Hotel, 66, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0.555
33132,"The Elmora Hotel, Albert Road, 49 BLACKPOOL, North West, FY14TA",2413,"The Sutcliffe Hotel, 70-72, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5081
33132,"The Elmora Hotel, Albert Road, 49 BLACKPOOL, North West, FY14TA",2414,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5204
33132,"The Elmora Hotel, Albert Road, 49 BLACKPOOL, North West, FY14TA",2415,"The Carlton, 64, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5336
33132,"The Elmora Hotel, Albert Road, 49 BLACKPOOL, North West, FY14TA",2445,"Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.529
33133,"West Vale Villa Hotel, 54 Read's Ave  Blackpool, North West, FY14DE",2481,"The New Sandringham Court Hotel, 65-69, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG",0.5609
33133,"West Vale Villa Hotel, 54 Read's Ave  Blackpool, North West, FY14DE",2482,"The Lanayr Hotel, 73-75, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG",0.5609
33143,"New Derina Hotel, 25 Hornby Road Blackpool, North West, FY14QG",2483,"Raffles Hotel, 73-75, Hornby Road, Blackpool, , United Kingdom, North West, FY14QJ",0.5
33145,"Lucena Hotel, Barton Avenue Blackpool, North West, FY16AP",2459,"Fern Royd Hotel, Barton Avenue, Blackpool, , United Kingdom, North West, FY16AG",0.584
33146,"Belmont Hotel, 299 The Promenade Blackpool, North West, FY16AL",7806,"Lyndene Hotel, 303-315, Promenade, Blackpool, North West, FY16AN",0.5467
33151,"Howard Hotel, North Promenade, 292 BLACKPOOL, North West, FY12EY",7654,"Carlton Hotel, 282-286, Promenade, Blackpool, North West, FY12EZ",0.5294
33151,"Howard Hotel, North Promenade, 292 BLACKPOOL, North West, FY12EY",9149,"Park House Hotel, Promenade, Blackpool, North West, FY12HA",0.5041
33167,"Fortywinks, Charnley Road, 10 BLACKPOOL, North West, FY14PF",2426,"The Lismain Hotel, 3, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.569
33167,"Fortywinks, Charnley Road, 10 BLACKPOOL, North West, FY14PF",2427,"The Fairhaven Hotel, 7-9, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.569
33167,"Fortywinks, Charnley Road, 10 BLACKPOOL, North West, FY14PF",2429,"Alumhurst Hotel, 13-15, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.569
33182,"The Hornby Villa, 130 Hornby Road Blackpool, North West, FY14QS",2477,"The Residence, 99-101, Hornby Road, Blackpool, , United Kingdom, North West, FY14QP",0.5141
33183,"Ash Lodge Guest house, 131 Hornby Road Blackpool, North West, FY14JG",2477,"The Residence, 99-101, Hornby Road, Blackpool, , United Kingdom, North West, FY14QP",0.5
33183,"Ash Lodge Guest house, 131 Hornby Road Blackpool, North West, FY14JG",2478,"The Beechfield, 106-110, Hornby Road, Blackpool, , United Kingdom, North West, FY14QS",0.5
33196,"Abbey Lodge, 31 Palatine Road Central Blackpool, North West, FY14BX",2472,"Lyndale Holiday Flats, 40, Palatine Road, Blackpool, , United Kingdom, North West, FY14BY",0.5294
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",1999,"Westcliffe, 46, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",2313,"The Penryn, 38, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",2321,"Deneley Hotel, 15, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5018
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",2322,"The Hartshead, 17, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",2323,"The Windsor, 21, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",2324,"The Berwick, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",2325,"Sunnymede Private Hotel, 50, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",2326,"Beauchief Hotel, 48, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",2327,"King Edward Hotel, 44, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",2328,"Number 42, 42, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",2329,"Fairmont Hotel, 40, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",2330,"Langtry's, 36, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",2331,"Kings Court Hotel, 34, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",2332,"Woodleigh Hotel, 32, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5019
33202,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD",2333,"Brooklands Hotel, 28-30, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5137
33206,"Earlsway Hotel, 205 Central Promenade Blackpool, North West, FY15DL",6488,"The Golden Cheval Hotel, 203, Promenade, Blackpool, North West, FY15DL",0.5707
33206,"Earlsway Hotel, 205 Central Promenade Blackpool, North West, FY15DL",6490,"Craig-y-Don Hotel, 209-213, Promenade, Blackpool, North West, FY15DL",0.5581
33206,"Earlsway Hotel, 205 Central Promenade Blackpool, North West, FY15DL",6491,"Royal Seabank Hotel, 219-223, Promenade, Blackpool, North West, FY15DL",0.5581
33206,"Earlsway Hotel, 205 Central Promenade Blackpool, North West, FY15DL",6492,"Blenheim Mount, 207, Promenade, Blackpool, North West, FY15DL",0.5707
33206,"Earlsway Hotel, 205 Central Promenade Blackpool, North West, FY15DL",8444,"Balmoral Hotel, 215-217, Promenade, Blackpool, North West, FY15DL",0.5581
33208,"Holmlea Guest house, 21 Alexandra Road Blackpool, North West, FY16BU",2489,"The New Brooklyn, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BH",0.5
33211,"Leatham Park Guest House, Tyldesley Road BlackpoolLancashire, North West, FY15DH",6489,"Vinnies, 205, Promenade, Blackpool, North West, FY15DL",0.5024
33211,"Leatham Park Guest House, Tyldesley Road BlackpoolLancashire, North West, FY15DH",6490,"Craig-y-Don Hotel, 209-213, Promenade, Blackpool, North West, FY15DL",0.5065
33211,"Leatham Park Guest House, Tyldesley Road BlackpoolLancashire, North West, FY15DH",6492,"Blenheim Mount, 207, Promenade, Blackpool, North West, FY15DL",0.5157
33211,"Leatham Park Guest House, Tyldesley Road BlackpoolLancashire, North West, FY15DH",8444,"Balmoral Hotel, 215-217, Promenade, Blackpool, North West, FY15DL",0.5039
33216,"Hotel Nevada, 23 Lord Street Blackpool, North West, FY12BD",2536,"Blackpool Seaside Hotel, 9, Lord Street, Blackpool, , United Kingdom, North West, FY12AZ",0.5879
33218,"Lichfield Hotel, 243 Promenade Blackpool, North West, FY16AH",2502,"Crystals On The Prom, 263, Promenade, Blackpool, , GB, North West, FY16AH",0.5773
33223,"Bronte House Hotel B&B, 29 Alexandra Road Blackpool, North West, FY16BU",2489,"The New Brooklyn, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BH",0.5
33225,"Blencarn Hotel, North Promenade, 294 BLACKPOOL, North West, FY12EY",7654,"Carlton Hotel, 282-286, Promenade, Blackpool, North West, FY12EZ",0.5222
33225,"Blencarn Hotel, North Promenade, 294 BLACKPOOL, North West, FY12EY",9149,"Park House Hotel, Promenade, Blackpool, North West, FY12HA",0.5121
33248,"Number 42, King Edward Ave Blackpool, North West, FY29TA",2290,"Northcrest, 22, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.5079
33255,"Barrons Hotel, 58-60 Hornby Road Blackpool, North West, FY14QJ",2477,"The Residence, 99-101, Hornby Road, Blackpool, , United Kingdom, North West, FY14QP",0.5
33255,"Barrons Hotel, 58-60 Hornby Road Blackpool, North West, FY14QJ",2478,"The Beechfield, 106-110, Hornby Road, Blackpool, , United Kingdom, North West, FY14QS",0.5
33256,"Rocklea Hotel, 58 Reads Avenue Blackpool, North West, FY14DE",2481,"The New Sandringham Court Hotel, 65-69, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG",0.588
33256,"Rocklea Hotel, 58 Reads Avenue Blackpool, North West, FY14DE",2482,"The Lanayr Hotel, 73-75, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG",0.588
33257,"Alderley, 581 New South Promenade BlackpoolLancashire, North West, FY41NG",7656,"Waldorf Hotel, 591-593, New South Promenade, Blackpool, North West, FY41NG",0.5298
33266,"Sherwood Hotel, 64 Reads Avenue Blackpool, North West, FY14DE",2481,"The New Sandringham Court Hotel, 65-69, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG",0.588
33266,"Sherwood Hotel, 64 Reads Avenue Blackpool, North West, FY14DE",2482,"The Lanayr Hotel, 73-75, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG",0.588
33269,"The Grosvenor View Guest house, King Edward Avenue, 7 BLACKPOOL, North West, FY29TD",2321,"Deneley Hotel, 15, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5221
33269,"The Grosvenor View Guest house, King Edward Avenue, 7 BLACKPOOL, North West, FY29TD",2322,"The Hartshead, 17, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5088
33269,"The Grosvenor View Guest house, King Edward Avenue, 7 BLACKPOOL, North West, FY29TD",2330,"Langtry's, 36, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5004
33269,"The Grosvenor View Guest house, King Edward Avenue, 7 BLACKPOOL, North West, FY29TD",2331,"Kings Court Hotel, 34, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5061
33269,"The Grosvenor View Guest house, King Edward Avenue, 7 BLACKPOOL, North West, FY29TD",2332,"Woodleigh Hotel, 32, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5143
33269,"The Grosvenor View Guest house, King Edward Avenue, 7 BLACKPOOL, North West, FY29TD",2333,"Brooklands Hotel, 28-30, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5255
33279,"Redstone Guest House, 9 Alexandra Road Blackpool, North West, FY16BU",2489,"The New Brooklyn, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BH",0.5041
33280,"The Alpha Guest Accommodation, King Edward Avenue, 9 BLACKPOOL, North West, FY29TD",2313,"The Penryn, 38, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5057
33280,"The Alpha Guest Accommodation, King Edward Avenue, 9 BLACKPOOL, North West, FY29TD",2321,"Deneley Hotel, 15, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5345
33280,"The Alpha Guest Accommodation, King Edward Avenue, 9 BLACKPOOL, North West, FY29TD",2322,"The Hartshead, 17, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5213
33280,"The Alpha Guest Accommodation, King Edward Avenue, 9 BLACKPOOL, North West, FY29TD",2330,"Langtry's, 36, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5134
33280,"The Alpha Guest Accommodation, King Edward Avenue, 9 BLACKPOOL, North West, FY29TD",2331,"Kings Court Hotel, 34, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5191
33280,"The Alpha Guest Accommodation, King Edward Avenue, 9 BLACKPOOL, North West, FY29TD",2332,"Woodleigh Hotel, 32, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5273
33280,"The Alpha Guest Accommodation, King Edward Avenue, 9 BLACKPOOL, North West, FY29TD",2333,"Brooklands Hotel, 28-30, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.5385
33282,"The Address, 91-93 Reeds Avenue Blackpool, North West, FY14DG",2479,"Norwood Hotel, 50-52, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0.564
33282,"The Address, 91-93 Reeds Avenue Blackpool, North West, FY14DG",2480,"AA Central Hotel, 66, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0.564
33285,"The Waverley Hotel, 95 Reads Avenue Blackpool, North West, FY14DG",2480,"AA Central Hotel, 66, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0.5769
33292,"Clifton Arms Hotel West Beach Lytham LythamLytham St Annes, Fylde, North West, FY85QJ",10143,"Clifton Arms Hotel, West Beach, Lytham St Annes, Fylde, North West, FY85QJ",0.5
33307,"The Wembley Hotel, 275 Promenade  Blackpool, North West, FY16AJ",2502,"Crystals On The Prom, 263, Promenade, Blackpool, , GB, North West, FY16AH",0.5435
33310,"Oban House, 63 Holmfield Road Blackpool, North West, FY29RU",2291,"The Beaucliffe, 22, Holmfield Road, Blackpool, , United Kingdom, North West, FY29TB",0.5
33310,"Oban House, 63 Holmfield Road Blackpool, North West, FY29RU",2295,"The Fern Royd, 35, Holmfield Road, Blackpool, , United Kingdom, North West, FY29TE",0.5
33313,"Hazelwood Guest House, 63-65 Palatine Road Blackpool, North West, FY14BX",2472,"Lyndale Holiday Flats, 40, Palatine Road, Blackpool, , United Kingdom, North West, FY14BY",0.5215
33316,"Stockton Grange, 26 - 34 Alexandra Road Blackpool, North West, FY16BU",2489,"The New Brooklyn, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BH",0.5
33317,"The Almeria, 61 Hornby Road Blackpool, North West, FY14QJ",2477,"The Residence, 99-101, Hornby Road, Blackpool, , United Kingdom, North West, FY14QP",0.5
33317,"The Almeria, 61 Hornby Road Blackpool, North West, FY14QJ",2478,"The Beechfield, 106-110, Hornby Road, Blackpool, , United Kingdom, North West, FY14QS",0.5
33318,"The Franklyn Hotel, 33 Charnley Road Lancashire Blackpool, North West, FY14PE",2443,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5108
33318,"The Franklyn Hotel, 33 Charnley Road Lancashire Blackpool, North West, FY14PE",2444,"Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5108
33325,"Chequers Plaza Hotel, 24 26 Queens Promenade North Shore Blackpool, North West, FY29RN",6486,"Cliffs Hotel, Queens Promenade, Blackpool, North West, FY29SG",0.524
33327,"Welbeck, 10-12 Queens Promenade BlackpoolLancashire, North West, FY29SQ",6486,"Cliffs Hotel, Queens Promenade, Blackpool, North West, FY29SG",0.5014
33329,"Bedford Hotel, Smart Hotels 298 300 North Promenade BlackpoolLancashire, North West, FY12EY",9149,"Park House Hotel, Promenade, Blackpool, North West, FY12HA",0.5298
33330,"Cliffs Hotel, Queens Promenade Blackpool Lancashire, North West, FY29SG",1944,"The 72, 24-26, Queen's Promenade, Blackpool, , United Kingdom, North West, FY29RN",0.5743
33330,"Cliffs Hotel, Queens Promenade Blackpool Lancashire, North West, FY29SG",2289,"The Maples Hotel, 8, Queen's Promenade, Blackpool, , United Kingdom, North West, FY29SQ",0.5015
33330,"Cliffs Hotel, Queens Promenade Blackpool Lancashire, North West, FY29SG",2301,"Miners Hotel, 30, Queen's Promenade, Blackpool, , United Kingdom, North West, FY29RN",0.5303
33330,"Cliffs Hotel, Queens Promenade Blackpool Lancashire, North West, FY29SG",2302,"The Dorchester, 28, Queen's Promenade, Blackpool, , United Kingdom, North West, FY29RN",0.5435
33334,"New Osterley, 80 84 Adelaide Street, Blackpool, North West, FY14LA",2417,"OYO Gresham Hotel, 106-114, Adelaide Street, Blackpool, , United Kingdom, North West, FY14LE",0.5161
33336,"Morgans on the prom, 375 The Promenade Blackpool Lancashire, North West, FY16BQ",2488,"Allandale Hotel, Promenade, Blackpool, , United Kingdom, North West, FY16BH",0.5388
33336,"Morgans on the prom, 375 The Promenade Blackpool Lancashire, North West, FY16BQ",2490,"South Beach Hotel, 365-367, Promenade, Blackpool, , United Kingdom, North West, FY16BJ",0.5077
33336,"Morgans on the prom, 375 The Promenade Blackpool Lancashire, North West, FY16BQ",2491,"The Fame, 363, Promenade, Blackpool, , United Kingdom, North West, FY16BJ",0.544
33336,"Morgans on the prom, 375 The Promenade Blackpool Lancashire, North West, FY16BQ",2492,"The Smile Hotel, 359, Promenade, Blackpool, , United Kingdom, North West, FY16BJ",0.5248
33336,"Morgans on the prom, 375 The Promenade Blackpool Lancashire, North West, FY16BQ",2493,"The Oakwell Hotel, 357, Promenade, Blackpool, , United Kingdom, North West, FY16BJ",0.5152
33336,"Morgans on the prom, 375 The Promenade Blackpool Lancashire, North West, FY16BQ",2494,"St Albans, 355, Promenade, Blackpool, , United Kingdom, North West, FY16BJ",0.5068
33336,"Morgans on the prom, 375 The Promenade Blackpool Lancashire, North West, FY16BQ",2747,"Hotel Althol, Promenade, Blackpool, , United Kingdom, North West, FY16BH",0.5455
33339,"The North Euston Hotel, The Esplanade FleetwoodBlackpoolLancashire, Wyre, North West, FY76BN",7071,"North Euston Hotel, The Esplanade, Fleetwood, Wyre, North West, FY76BN",0.5486
33346,"The Big Blue Hotel, 1 Clifton Drive Pleasure Beach Resort Lancashire Blackpool Lancashire, North West, FY41ND",2376,"Sinatra's Hotel, 8, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",0.5283
33346,"The Big Blue Hotel, 1 Clifton Drive Pleasure Beach Resort Lancashire Blackpool Lancashire, North West, FY41ND",2380,"Delton Hotel, 6, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NE",0.5956
33346,"The Big Blue Hotel, 1 Clifton Drive Pleasure Beach Resort Lancashire Blackpool Lancashire, North West, FY41ND",2389,"Corona Hotel, 18-20, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",0.5
33346,"The Big Blue Hotel, 1 Clifton Drive Pleasure Beach Resort Lancashire Blackpool Lancashire, North West, FY41ND",2390,"Scala Hotel, 22, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",0.5
33346,"The Big Blue Hotel, 1 Clifton Drive Pleasure Beach Resort Lancashire Blackpool Lancashire, North West, FY41ND",2391,"Clifton Court Hotel, 12, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",0.5
33346,"The Big Blue Hotel, 1 Clifton Drive Pleasure Beach Resort Lancashire Blackpool Lancashire, North West, FY41ND",2392,"Henson Hotel, 23, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",0.5238
33346,"The Big Blue Hotel, 1 Clifton Drive Pleasure Beach Resort Lancashire Blackpool Lancashire, North West, FY41ND",2393,"The Stuart Hotel, 27-29, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",0.5056
33346,"The Big Blue Hotel, 1 Clifton Drive Pleasure Beach Resort Lancashire Blackpool Lancashire, North West, FY41ND",2394,"Elmfield Hotel, 25, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",0.5236
33354,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR",2400,"Boltonia Hotel, 124-126, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",0.5592
33354,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR",2445,"Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5
33354,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR",2446,"The Roselea Hotel, 67, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.525
33354,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR",2447,"Fern Villa Hotel, 73, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5548
33354,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR",2448,"Gleneagles Hotel, 75, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5619
33354,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR",2449,"The New Sunset Hotel, 77-81, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5762
33354,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR",2450,"The Oak Lea Hotel, 83-87, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5981
33355,"Lanayr Hotel Blackpool, 73/75 Reads Avenue Blackpool, North West, FY14DG",2479,"Norwood Hotel, 50-52, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0.588
33355,"Lanayr Hotel Blackpool, 73/75 Reads Avenue Blackpool, North West, FY14DG",2480,"AA Central Hotel, 66, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0.5834
33363,"The Novello Hotel, 11 Hornby Road Blackpool, North West, FY14QG",2428,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5298
33363,"The Novello Hotel, 11 Hornby Road Blackpool, North West, FY14QG",2483,"Raffles Hotel, 73-75, Hornby Road, Blackpool, , United Kingdom, North West, FY14QJ",0.5
33364,"Glenthorn Private Hotel, 24 26 West End Rd MorecambeLancashire, Lancaster, North West, LA44DL",10110,"The Sea Crest, 9;11;13, West End Road, Morecambe, Lancaster, North West, LA44DJ",0.5038
33368,"Gainsborough Hotel, 291-295 Promenade Blackpool, North West, FY16AL",7806,"Lyndene Hotel, 303-315, Promenade, Blackpool, North West, FY16AN",0.528
33380,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF",2426,"The Lismain Hotel, 3, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.5167
33380,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF",2427,"The Fairhaven Hotel, 7-9, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.5332
33380,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF",2429,"Alumhurst Hotel, 13-15, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.5588
33380,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF",2450,"The Oak Lea Hotel, 83-87, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5
33381,"Brene Hotel, 37 Lord Street Blackpool, North West, FY12BD",2536,"Blackpool Seaside Hotel, 9, Lord Street, Blackpool, , United Kingdom, North West, FY12AZ",0.5227
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2406,"Lumada, 100, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2407,"Sandy Beach Hotel, 96-98, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2408,"La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2409,"The Hollies, 88-90, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2410,"The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2411,"Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2412,"Royal Alexandra Hotel, 74, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2413,"The Sutcliffe Hotel, 70-72, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5181
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2414,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5314
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2415,"The Carlton, 64, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5453
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2445,"Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5335
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2446,"The Roselea Hotel, 67, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5004
