indexA,addressA,indexB,addressB,score
8403,"Flat With Stunning Sea View, Marine Parade, Brighton and Hove, South East, BN21AZ",5362,"Drakes, 43-44, Marine Parade, Brighton, Brighton and Hove, South East, BN21PE",0.5
8403,"Flat With Stunning Sea View, Marine Parade, Brighton and Hove, South East, BN21AZ",10914,"Drakes, 43-44, Marine Parade, Brighton, Brighton and Hove, South East, BN21PE",0.5
8403,"Flat With Stunning Sea View, Marine Parade, Brighton and Hove, South East, BN21AZ",10915,"Drakes, 43-44, Marine Parade, Brighton, Brighton and Hove, South East, BN21PE",0.5
8403,"Flat With Stunning Sea View, Marine Parade, Brighton and Hove, South East, BN21AZ",10916,"Drakes, 43-44, Marine Parade, Brighton, Brighton and Hove, South East, BN21PE",0.5
8406,"Stylish Seaside Flat in Brighton, Regency Square, Brighton and Hove, South East, BN12FJ",3084,"Hotel Una, 55-56, Regency Square, Brighton, , United Kingdom, Brighton and Hove, South East, BN12FF",0.527
8406,"Stylish Seaside Flat in Brighton, Regency Square, Brighton and Hove, South East, BN12FJ",5367,"The Queensbury, 58, Regency Square, Brighton and Hove, South East, BN12FF",0.5192
8406,"Stylish Seaside Flat in Brighton, Regency Square, Brighton and Hove, South East, BN12FJ",5368,"Brighton House, 52, Regency Square, Brighton and Hove, South East, BN12FF",0.527
8406,"Stylish Seaside Flat in Brighton, Regency Square, Brighton and Hove, South East, BN12FJ",5369,"Adelaide House, 51, Regency Square, Brighton, , GB, Brighton and Hove, South East, BN12FF",0.527
8406,"Stylish Seaside Flat in Brighton, Regency Square, Brighton and Hove, South East, BN12FJ",5380,"Artist Residence, 33, Regency Square, Brighton and Hove, South East, BN12GG",0.527
8431,"Central Seafront Flat In Kemp Town, Marine Parade Brighton Uk, Brighton and Hove, South East, BN21TR",5361,"New Madeira Hotel, 19-23, Marine Parade, Brighton, Brighton and Hove, South East, BN21TL",0.5
8431,"Central Seafront Flat In Kemp Town, Marine Parade Brighton Uk, Brighton and Hove, South East, BN21TR",5376,"Legends Hotel, 31-34, Marine Parade, Brighton and Hove, South East, BN21TS",0.5824
8431,"Central Seafront Flat In Kemp Town, Marine Parade Brighton Uk, Brighton and Hove, South East, BN21TR",10914,"Drakes, 43-44, Marine Parade, Brighton, Brighton and Hove, South East, BN21PE",0.592
8461,"The Art Deco Flat, 36A Marine Parade, Brighton and Hove, South East, BN21TR",5361,"New Madeira Hotel, 19-23, Marine Parade, Brighton, Brighton and Hove, South East, BN21TL",0.54
8461,"The Art Deco Flat, 36A Marine Parade, Brighton and Hove, South East, BN21TR",5362,"Drakes, 43-44, Marine Parade, Brighton, Brighton and Hove, South East, BN21PE",0.5644
8461,"The Art Deco Flat, 36A Marine Parade, Brighton and Hove, South East, BN21TR",10914,"Drakes, 43-44, Marine Parade, Brighton, Brighton and Hove, South East, BN21PE",0.5468
8461,"The Art Deco Flat, 36A Marine Parade, Brighton and Hove, South East, BN21TR",10915,"Drakes, 43-44, Marine Parade, Brighton, Brighton and Hove, South East, BN21PE",0.5562
8461,"The Art Deco Flat, 36A Marine Parade, Brighton and Hove, South East, BN21TR",10916,"Drakes, 43-44, Marine Parade, Brighton, Brighton and Hove, South East, BN21PE",0.5723
8467,"West Street Mews House City Centre To 8 Guests, Mews House 20 West Street, Brighton and Hove, South East, BN12RS",5360,"Travelodge, 12-14, West Street, Brighton, , GB, Brighton and Hove, South East, BN12RE",0.5531
8482,"Beaches Brighton, Apartment 2 Cumberland Court 150 Kings Road, Brighton and Hove, South East, BN12PJ",5386,"The Kings Hotel, 139-141, Kings Road, Brighton, Brighton and Hove, South East, BN12NA",0.5
8482,"Beaches Brighton, Apartment 2 Cumberland Court 150 Kings Road, Brighton and Hove, South East, BN12PJ",5395,"Brighton Hotel, 143-145, Kings Road, Brighton, Brighton and Hove, South East, BN12PQ",0.5375
8491,"Avalon Balcony Apartment, West Street, Brighton and Hove, South East, BN12RP",5360,"Travelodge, 12-14, West Street, Brighton, , GB, Brighton and Hove, South East, BN12RE",0.5361
8500,"Apartment High Street, ., Brighton and Hove, South East, BN27HF",6743,"The White Horse, High Street, Brighton & Hove, , GB, Brighton and Hove, South East, BN27HR",0.5
8501,"Apartment Ivy View, Devonshire Place Brighton, Brighton and Hove, South East, BN21QB",3446,"Hudsons, Devonshire Place, Brighton, , United Kingdom, Brighton and Hove, South East, BN21QA",0.5432
8515,"Marina Central, Flat 2, Brighton and Hove, South East, BN25UW",2982,"Malmaison, Waterfront, Brighton, , United Kingdom, Brighton and Hove, South East, BN25WA",0.5977
8527,"Striking Seaside One Bed Balcony Flat in Brighton, Flat 4, 14 Charlotte St, Brighton, Brighton and Hove, South East, BN21AG",3418,"Marina House Hotel, 8, Charlotte Street, Brighton, , United Kingdom, Brighton and Hove, South East, BN21AE",0.5571
8546,"Mercure Bristol Grand Hotel, Broad Street Bristol, Bristol, City of, South West, BS12EL",5179,"Clayton Hotel, 37-38, Broad Street, Bristol, Bristol, City of, South West, BS12EQ",0.5265
8546,"Mercure Bristol Grand Hotel, Broad Street Bristol, Bristol, City of, South West, BS12EL",5181,"Harbour Hotel, 49-55, Corn Street, Bristol, Bristol, City of, South West, BS11HT",0.5061
8585,"The Westbourne, 40-44 St Pauls Rd CliftonBristol, Bristol, City of, South West, BS81LR",7303,"OYO The Regency, 40-44, Saint Paul's Road, Bristol, , GB, Bristol, City of, South West, BS81LR",0.5143
8595,"SACO Bristol Broad Quay, Central Quay South Broad QuayBristol, Bristol, City of, South West, BS14AW",3820,"Bristol Marriott Royal Hotel, College Green, Bristol, , GB, Bristol, City of, South West, BS15TA",0.5
8596,"Radisson Blu Hotel Bristol, Broad Quay Bristol & West House Bristol, Bristol, City of, South West, BS14BY",3820,"Bristol Marriott Royal Hotel, College Green, Bristol, , GB, Bristol, City of, South West, BS15TA",0.5
8638,"Hampton by Hilton Bristol City Centre, Bond Street Bristol, Bristol, City of, South West, BS13LQ",5163,"Holiday Inn, Bond Street, Bristol, Bristol, City of, South West, BS13LE",0.5788
8651,"SACO Bristol West India House, 2-4 Welsh Back Bristol, Bristol, City of, South West, BS14SS",5159,"Mercure Brigstow Hotel, 5-7, Welsh Back, Bristol, Bristol, City of, South West, BS14SP",0.5963
8662,"Berkeley Suites, 6 Berkeley Crescent Bristol, Bristol, City of, South West, BS81HA",6049,"The Berkeley Square Hotel, 15, Berkeley Square, Bristol, Bristol, City of, South West, BS81HB",0.5063
8690,"Beech House, 6 St. Paul's Road Clifton Bristol, Bristol, City of, South West, BS81LT",7199,"Washington Hotel, 9-15, Saint Paul's Road, Bristol, Bristol, City of, South West, BS81LX",0.5274
8697,"Yourapartment Berkeley Sq Pads, 7 Berkeley Square Bristol, Bristol, City of, South West, BS81HG",6049,"The Berkeley Square Hotel, 15, Berkeley Square, Bristol, Bristol, City of, South West, BS81HB",0.5897
8748,"Clayton Hotel Bristol City, Broad Street, Bristol,  United Kingdom, Bristol, City of, South West, BS12EQ",5180,"Mercure Grand Hotel, Broad Street, Bristol, Bristol, City of, South West, BS12EL",0.5407
8765,"Character Apartment Central Bristol, King Street, Bristol, City of, South West, BS14EF",7208,"Radisson Hotel Blu, Broad Quay, Bristol, Bristol, City of, South West, BS14BY",0.5
8800,"Apartment in Prime Clifton Location, St Paul's Rd, Bristol, City of, South West, BS81LR",7199,"Washington Hotel, 9-15, Saint Paul's Road, Bristol, Bristol, City of, South West, BS81LX",0.5483
8800,"Apartment in Prime Clifton Location, St Paul's Rd, Bristol, City of, South West, BS81LR",7303,"OYO The Regency, 40-44, Saint Paul's Road, Bristol, , GB, Bristol, City of, South West, BS81LR",0.5388
8800,"Apartment in Prime Clifton Location, St Paul's Rd, Bristol, City of, South West, BS81LR",8407,"The Clifton, Saint Paul's Road, Bristol, Bristol, City of, South West, BS81LX",0.5075
8809,"Modern in the Heart of Bristol, Baldwin Street, Bristol, City of, South West, BS11RU",7208,"Radisson Hotel Blu, Broad Quay, Bristol, Bristol, City of, South West, BS14BY",0.5
8810,"River side Apartment In Bristol, Bath Street, Bristol, City of, South West, BS16LB",5809,"Premier Inn, Counterslip, Bristol, Bristol, City of, South West, BS16BX",0.5646
8813,"Modern Apartment in Central Bristol, King Street, Bristol, City of, South West, BS14EF",7208,"Radisson Hotel Blu, Broad Quay, Bristol, Bristol, City of, South West, BS14BY",0.5
8864,"Sunnyside Yourapartment, Surrey Street, Bristol, City of, South West, BS28PS",5163,"Holiday Inn, Bond Street, Bristol, Bristol, City of, South West, BS13LE",0.5
8880,"Spacious Studio Apartment in the Heart of the City, St. James Barton, Bristol, City of, South West, BS13LY",5163,"Holiday Inn, Bond Street, Bristol, Bristol, City of, South West, BS13LE",0.5184
8882,"Belmont Yourapartment, Baldwin Street, Bristol, City of, South West, BS11RU",7208,"Radisson Hotel Blu, Broad Quay, Bristol, Bristol, City of, South West, BS14BY",0.5324
8914,"Stylish 2 Bedroom Property With Free Parking, Wilder Street, Bristol, City of, South West, BS28PH",5163,"Holiday Inn, Bond Street, Bristol, Bristol, City of, South West, BS13LE",0.5609
9116,"Orchard Cottage. Broadway, High Street, Tewkesbury, South West, WR127LY",7708,"Buckland Manor Hotel, Broadway, Tewkesbury, South West, WR127LY",0.5024
9177,"Premier Inn Bromsgrove South, Worcester Road Upton Warren Upton WarrenBromsgrove, Wychavon, West Midlands, B617ET",10214,"Bluemont Hotel, Worcester Road, Wychavon, West Midlands, B617ET",0.5471
9222,"Clouds & Soil, 4 Picardy Place Edinburgh, City of Edinburgh, EH13JT",688,"Holiday Inn Express Edinburgh City Centre, 16-18-20-22, Picardy Place, Edinburgh, , United Kingdom, City of Edinburgh, EH13NQ",0.5682
9227,"Edinburgh Haddington Place, 34B, 35 & 37-40 Haddington Place EDINBURGH, EH7AG",3689,"Joivy, Haddington Place, City of Edinburgh, , United Kingdom, EH74AG",0.5
9236,"Beautiful City Centre Apartment, 25 Forth Street, City of Edinburgh, EH13LE",1540,"Regent House Hotel, 3, Forth Street, Edinburgh, , United Kingdom, City of Edinburgh, EH13JX",0.5199
9244,"Flat In The Heart Of New Town, Hart Street, City of Edinburgh, EH13RN",1540,"Regent House Hotel, 3, Forth Street, Edinburgh, , United Kingdom, City of Edinburgh, EH13JX",0.5071
9360,"Stoneleigh House Boutique Hotel, 17 Castle Street Buckingham BuckinghamBuckinghamshire, South East, MK181BP",8303,"Villiers Hotel, 3, Castle Street, Buckinghamshire, South East, MK181BS",0.515
9570,"Burford House, 99 High Street BurfordOxfordshire, West Oxfordshire, South East, OX184QA",9099,"Bull, 105-107, High Street, Burford, Oxfordshire, West Oxfordshire, South East, OX184RG",0.5
9571,"The Golden Pheasant Hotel, 91 High Street Burford Oxfordshire, West Oxfordshire, South East, OX184QA",9098,"Highway Burford, 117, High Street, Burford, Oxfordshire, West Oxfordshire, South East, OX184RG",0.5368
9571,"The Golden Pheasant Hotel, 91 High Street Burford Oxfordshire, West Oxfordshire, South East, OX184QA",9099,"Bull, 105-107, High Street, Burford, Oxfordshire, West Oxfordshire, South East, OX184RG",0.5983
9576,"The Lamb Inn, Sheep Street Burford Oxfordshire, West Oxfordshire, South East, OX184LR",3552,"The Bay Tree, Sheep Street, Burford, , GB, West Oxfordshire, South East, OX184LW",0.5697
9899,"The Westminster Hotel, 21 Broad Walk BuxtonDerbyshire, High Peak, East Midlands, SK176JR",3680,"Roseleigh, Broadwalk, High Peak, , United Kingdom, East Midlands, SK176JR",0.5
10081,"Y Gwynedd Inn & Bunkhouse, High Street GwyneddSnowdoniaNorth Wales, LL554SU",474,"Dolbadarn Hotel, Stryd Fawr, Llanberis, , United Kingdom, Gwynedd, LL554SU",0.544
10138,"Y Llofft, Flat 6 Llewelyn House 59 High Street, Gwynedd, LL554HA",1097,"Mount Pleasant, Stryd Fawr, Llanberis, , United Kingdom, Gwynedd, LL554HA",0.5971
10205,"Premier Inn Caerphilly Crossways, Crossways Business Park Pontypandy PontypandyCaerphilly, CF833NL",5052,"Premier Inn, Caerphilly, CF833NL",0.5
10252,"Greenbank Guest House, 143 main street Callander, Stirling, FK178BH",1187,"The Crags Hotel, 101, Main Street, Callander, , GB, Stirling, FK178BQ",0.5
10252,"Greenbank Guest House, 143 main street Callander, Stirling, FK178BH",1188,"Dalgair House Hotel, 113-115, Main Street, Callander, , GB, Stirling, FK178BH",0.518
10333,"University Arms Autograph Collection, Regent Street Cambridge, East of England, CB21AD",840,"Regent Hotel, 41, Regent Street, Cambridge, , United Kingdom, East of England, CB21AB",0.5423
10338,"A & B Guest House, 124 Tenison Road CambridgeCambridgeshire, East of England, CB12DP",1250,"Fenners Hotel, 144-146, Tenison Road, Cambridge, , United Kingdom, East of England, CB12DP",0.5565
10338,"A & B Guest House, 124 Tenison Road CambridgeCambridgeshire, East of England, CB12DP",1251,"Tenison Towers, 148, Tenison Road, Cambridge, , United Kingdom, East of England, CB12DP",0.5485
10338,"A & B Guest House, 124 Tenison Road CambridgeCambridgeshire, East of England, CB12DP",1252,"Railway Lodge, Tenison Road, Cambridge, , United Kingdom, East of England, CB12DP",0.5418
10347,"Cambridge Bed & Breakfast, 39 Milton Road Cambridge, East of England, CB41XA",9423,"The Fellows House Cambridge, Curio Collection by Hilton, 33A, Milton Road, Cambridge, East of England, CB41UZ",0.5586
10371,"Alpha Milton Guest House, 61-63 Milton Road Cambridge, East of England, CB41XA",9423,"The Fellows House Cambridge, Curio Collection by Hilton, 33A, Milton Road, Cambridge, East of England, CB41UZ",0.5
10385,"Premier Inn Cambridge A14 J32, Ring Fort Road  Cambridge Cambridge, South Cambridgeshire, East of England, CB42GR",4035,"Premier Inn, Ring Fort Road, Cambridge, , GB, South Cambridgeshire, East of England, CB42GW",0.5348
10426,"Premier Inn Cambridge City Centre, Newmarket Road Cambridge Cambridge, East of England, CB13EP",6792,"Travelodge Cambridge Newmarket Road, 180-190, Newmarket Road, Cambridge, East of England, CB58HE",0.5377
10428,"Citystay Mill Park Apartments, Mill Park Cambridge, East of England, CB12LE",2524,"Ibis Cambridge Central Station, 2, Station Square, Cambridge, , United Kingdom, East of England, CB12GA",0.5
10441,"Lynwood House, 217 Chesterton Road Cambridge, East of England, CB41AN",284,"Ashley Hotel, 74-76, Chesterton Road, Cambridge, , United Kingdom, East of England, CB41ER",0.5139
10534,"Amazing City Apartment Free Parking, 252 Cherry Hinton Road, Cambridge, East of England, CB17AU",5870,"Sorrento Hotel, 190-196, Cherry Hinton Road, Cambridge, East of England, CB17AN",0.5
10549,"Newmarket Road Apartments, 139 Newmarket Road, Cambridge, East of England, CB12TX",6792,"Travelodge Cambridge Newmarket Road, 180-190, Newmarket Road, Cambridge, East of England, CB58HE",0.5
10592,"Tailored Stays The Marque Grande Apartment, 143 Hills Road, Cambridge, East of England, CB28RA",16,"Crystal Hotel, 167-169, Hills Road, Cambridge, , United Kingdom, East of England, CB28RJ",0.5033
10596,"Luxurious Station Penthouse, Mill Park, Cambridge, East of England, CB12FG",2524,"Ibis Cambridge Central Station, 2, Station Square, Cambridge, , United Kingdom, East of England, CB12GA",0.5
10790,"Ebury Cottages and Apartments, 65 67 New Dover Road, Canterbury, South East, CT13DX",6714,"Abbots Barton Hotel, 36, New Dover Road, Canterbury, Kent, , GB, South East, CT13DU",0.5
10791,"Homelea Cottage, 108 Wincheap, Canterbury, South East, CT13RS",11338,"Canterbury Hotel, 140, Wincheap, Canterbury, Kent, , GB, South East, CT13RY",0.5228
10817,"The Linen House, Flat 3 Castle Street, Canterbury, South East, CT12QT",5581,"Castle House Hotel, 28, Castle Street, Canterbury, Kent, , GB, South East, CT12PT",0.5
10848,"Holiday Inn Cardiff City, Castle Street Cardiff, CF101XD",830,"The Angel Hotel, Castle Street, Cardiff, , United Kingdom, CF101SZ",0.5619
10850,"Quayside Serviced Apartments, Bute Place Cardiff, CF105AN",3334,"Jolyons Boutique Hotel, Bute Crescent, Cardiff, , United Kingdom, CF105AN",0.5826
10881,"Clayton Hotel Cardiff, St Mary Street Cardiff Wales, CF101GD",3169,"Travelodge, 65-76, Saint Mary Street, Cardiff, , United Kingdom, CF101FA",0.5497
10888,"Ml Lodge, 108 St Mary Street Cardiff, CF101DX",1107,"Sandringham Hotel, 21, Saint Mary Street, Cardiff, , United Kingdom, CF101PL",0.5648
10889,"Cardiff Sandringham Hotel, 21 St. Mary Street Cardiff, CF101PL",3672,"ML Lodge, Saint Mary Street, Cardiff, , United Kingdom, CF101DX",0.57
10899,"Best Western Mount Sorrel, Porthkerry Road Barry, Vale of Glamorgan, CF627XY",10156,"Abershaw House Hotel, 28, Porthkerry Road, Barry, Vale of Glamorgan, CF627AX",0.5265
10920,"ibis Cardiff, Churchill way Cardiff, CF102HA",3170,"Premier Inn, 10, Churchill Way, Cardiff, , United Kingdom, CF102HE",0.5
10934,"Church Guesthouse, 109 Cathedral Road Cardiff, CF119PH",2098,"Abbey Hotel, 149, Cathedral Road, Cardiff, , United Kingdom, CF119PJ",0.5
10934,"Church Guesthouse, 109 Cathedral Road Cardiff, CF119PH",3338,"Dexby Town House, 126, Cathedral Road, Cardiff, , GB, CF119LQ",0.5
10934,"Church Guesthouse, 109 Cathedral Road Cardiff, CF119PH",3340,"No 73 by Coffi Co, 73, Cathedral Road, Cardiff, , GB, CF119HE",0.5
10934,"Church Guesthouse, 109 Cathedral Road Cardiff, CF119PH",3557,"CF Eleven, 151, Cathedral Road, Cardiff, , United Kingdom, CF119PJ",0.5
10934,"Church Guesthouse, 109 Cathedral Road Cardiff, CF119PH",3558,"Elgano Hotel, 58, Cathedral Road, Cardiff, , United Kingdom, CF119LL",0.5
10934,"Church Guesthouse, 109 Cathedral Road Cardiff, CF119PH",8125,"Lincoln House Hotel, 118-120, Cathedral Road, Cardiff, , GB, CF119LQ",0.5227
11044,"County Hotel, 9 Botchergate Carlisle, Cumberland, North West, CA11QP",7641,"Ibis Hotel Carlisle, Botchergate, Carlisle, Cumberland, North West, CA11RL",0.5
11290,"Courtyard Cottage Kirkby Lonsdale, 42B Main Street Kirkby Lonsdale, Westmorland and Furness, North West, LA62AJ",1529,"The Royal Hotel, Main Street, Kirkby Lonsdale, , United Kingdom, Westmorland and Furness, North West, LA62AE",0.5943
11400,"The Bothy Dumfries, The Bothy Southerness, Dumfries and Galloway, DG28AZ",931,"Paul Jones Hotel, C22n, , United Kingdom, Dumfries and Galloway, DG28BB",0.5
11402,"Spindrift Dumfries, Spindrift Southerness, Dumfries and Galloway, DG28AZ",931,"Paul Jones Hotel, C22n, , United Kingdom, Dumfries and Galloway, DG28BB",0.5
11424,"Jurys Inn East Midlands Airport, East Midlands Airport Derby, North West Leicestershire, DE742SH",11167,"Leonardo Hotel East Midlands Airport, Beverley Road, Derby, North West Leicestershire, DE742SH",0.5806
11734,"Hilden House, 20 Evesham Road Cheltenham, South West, GL522AB",5857,"No. 38 The Park, 38, Evesham Road, Cheltenham, South West, GL522AH",0.5562
11757,"The Sheep On Sheep Street Hotel, Sheep Street Stow-on-the-Wold, Cotswold, South West, GL541AU",1214,"Grapevine Hotel, Sheep Street, Cheltenham, , United Kingdom, Cotswold, South West, GL541JW",0.5
11809,"Hanover House, 65 St Georges Road Cheltenham, South West, GL503DU",5776,"George Hotel, 41-49, Saint Georges Road, Cheltenham, Gloucestershire, South West, GL503DZ",0.5551
11822,"No 131, 131 The Promenade CheltenhamGloucestershire, South West, GL501NW",5779,"Mercure Cheltenham Queen's Hotel, The Promenade, Cheltenham, South West, GL501NN",0.525
11843,"Duke of Wellington, Sherborne Street CheltenhamGloucestershire, Cotswold, South West, GL542BY",8390,"HF Holidays Harrington House, Sherbourne Street, Cheltenham, , GB, Cotswold, South West, GL542BY",0.5559
11998,"The Royal George Tintern, Tintern, Monmouthshire, NP166SF",8297,"The Wild Hare, Main Road, Chepstow, Monmouthshire, NP166SF",0.5
12033,"Chester Court Hotel, Hoole Road Chester, Cheshire West and Chester, North West, CH23NL",9276,"Dene Hotel, 95, Hoole Road, Chester, Cheshire West and Chester, North West, CH23ND",0.5
12033,"Chester Court Hotel, Hoole Road Chester, Cheshire West and Chester, North West, CH23NL",10392,"The Oaklands Hotel, 93, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NB",0.5398
12052,"Lavender Lodge, 46 Hoole Road Chester, Cheshire West and Chester, North West, CH23NL",9276,"Dene Hotel, 95, Hoole Road, Chester, Cheshire West and Chester, North West, CH23ND",0.5
12052,"Lavender Lodge, 46 Hoole Road Chester, Cheshire West and Chester, North West, CH23NL",10392,"The Oaklands Hotel, 93, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NB",0.501
12053,"Kilmorey Lodge, 50 Hoole Road Chester, Cheshire West and Chester, North West, CH23NL",9276,"Dene Hotel, 95, Hoole Road, Chester, Cheshire West and Chester, North West, CH23ND",0.5
12053,"Kilmorey Lodge, 50 Hoole Road Chester, Cheshire West and Chester, North West, CH23NL",10392,"The Oaklands Hotel, 93, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NB",0.5442
12054,"Bowman Lodge, 52 Hoole Road Chester, Cheshire West and Chester, North West, CH23NL",9276,"Dene Hotel, 95, Hoole Road, Chester, Cheshire West and Chester, North West, CH23ND",0.5082
12054,"Bowman Lodge, 52 Hoole Road Chester, Cheshire West and Chester, North West, CH23NL",10392,"The Oaklands Hotel, 93, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NB",0.5518
12055,"Ba Ba Guest House, 65 Hoole Road Chester, Cheshire West and Chester, North West, CH23NJ",10410,"Bawn Lodge, 8-10, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NH",0.5654
12091,"Belgrave, City Road Chester, Cheshire West and Chester, North West, CH13AE",7243,"Westminster Hotel, 63, City Road, Chester, Cheshire West and Chester, North West, CH13AF",0.5
12094,"Comfort Inn, HOOLE ROAD, 74 CHESTER, Cheshire West and Chester, North West, CH23NL",10408,"The Limes, 12, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NJ",0.5147
12094,"Comfort Inn, HOOLE ROAD, 74 CHESTER, Cheshire West and Chester, North West, CH23NL",10410,"Bawn Lodge, 8-10, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NH",0.5609
12097,"Chester Station Hotel, Sure Hotel Collection by Best Western, City Road ChesterCheshire, Cheshire West and Chester, North West, CH13AF",436,"Belgrave Hotel, 61, City Road, Chester, , United Kingdom, Cheshire West and Chester, North West, CH13AE",0.5
12105,"Cranage Hall, Byley Lane Cranage CranageHolmes Chapel  Cheshire, Cheshire East, North West, CW48EW",11140,"De Vere Cranage Estate, Byley Lane, Cranage, Holmes Chapel, Cheshire East, North West, CW48EW",0.5176
12106,"Eaton, City Road, 29-31 CHESTER, Cheshire West and Chester, North West, CH13AE",436,"Belgrave Hotel, 61, City Road, Chester, , United Kingdom, Cheshire West and Chester, North West, CH13AE",0.58
12148,"Premier Inn Chester City Centre, . CHESTER, Cheshire West and Chester, North West, CH13AE",437,"Quarterz, 39-43, City Road, Chester, , United Kingdom, Cheshire West and Chester, North West, CH13AE",0.501
12168,"pentahotel Warrington, Aston Avenue Birchwood Business ParkWarrington, North West, WA36ZN",4260,"Pentahotel Warrington, Aston Avenue, Warrington, North West, WA36ZN",0.5
12169,"Cheshunt Marriott Hotel, Halfhide Lane Turnford TurnfordBroxbourne, East of England, EN106NG",4244,"Mariott Cheshunt, Broxbourne, East of England, EN106NG",0.5
12175,"Premier Inn Chessington, Leatherhead Road ChessingtonSurrey, Kingston upon Thames, London, KT92NE",8209,"Chessington Azteca Hotel, Leatherhead Road, Kingston upon Thames, London, KT92NE",0.592
12196,"Lavender Lodge, 46 Hoole Road Chester, Cheshire West and Chester, North West, CH23NL",9276,"Dene Hotel, 95, Hoole Road, Chester, Cheshire West and Chester, North West, CH23ND",0.5
12196,"Lavender Lodge, 46 Hoole Road Chester, Cheshire West and Chester, North West, CH23NL",10392,"The Oaklands Hotel, 93, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NB",0.501
12197,"Kilmorey Lodge, 50 Hoole Road Chester, Cheshire West and Chester, North West, CH23NL",9276,"Dene Hotel, 95, Hoole Road, Chester, Cheshire West and Chester, North West, CH23ND",0.5
12197,"Kilmorey Lodge, 50 Hoole Road Chester, Cheshire West and Chester, North West, CH23NL",10392,"The Oaklands Hotel, 93, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NB",0.5442
12198,"Bowman Lodge, 52 Hoole Road Chester, Cheshire West and Chester, North West, CH23NL",9276,"Dene Hotel, 95, Hoole Road, Chester, Cheshire West and Chester, North West, CH23ND",0.5082
12198,"Bowman Lodge, 52 Hoole Road Chester, Cheshire West and Chester, North West, CH23NL",10392,"The Oaklands Hotel, 93, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NB",0.5518
12199,"Ba Ba Guest House, 65 Hoole Road Chester, Cheshire West and Chester, North West, CH23NJ",10410,"Bawn Lodge, 8-10, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NH",0.5654
12206,"Belgrave, City Road Chester, Cheshire West and Chester, North West, CH13AE",7243,"Westminster Hotel, 63, City Road, Chester, Cheshire West and Chester, North West, CH13AF",0.5
12208,"Comfort Inn, HOOLE ROAD, 74 CHESTER, Cheshire West and Chester, North West, CH23NL",10408,"The Limes, 12, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NJ",0.5147
12208,"Comfort Inn, HOOLE ROAD, 74 CHESTER, Cheshire West and Chester, North West, CH23NL",10410,"Bawn Lodge, 8-10, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NH",0.5609
12210,"Chester Station Hotel, Sure Hotel Collection by Best Western, City Road ChesterCheshire, Cheshire West and Chester, North West, CH13AF",436,"Belgrave Hotel, 61, City Road, Chester, , United Kingdom, Cheshire West and Chester, North West, CH13AE",0.5
12212,"Eaton, City Road, 29-31 CHESTER, Cheshire West and Chester, North West, CH13AE",436,"Belgrave Hotel, 61, City Road, Chester, , United Kingdom, Cheshire West and Chester, North West, CH13AE",0.58
12224,"Premier Inn Chester City Centre, . CHESTER, Cheshire West and Chester, North West, CH13AE",437,"Quarterz, 39-43, City Road, Chester, , United Kingdom, Cheshire West and Chester, North West, CH13AE",0.501
12226,"Quarterz, 39 - 43 City Road  Chester, Cheshire West and Chester, North West, CH13AE",7243,"Westminster Hotel, 63, City Road, Chester, Cheshire West and Chester, North West, CH13AF",0.5
12226,"Quarterz, 39 - 43 City Road  Chester, Cheshire West and Chester, North West, CH13AE",7244,"Queen Hotel, City Road, Chester, Cheshire West and Chester, North West, CH13AH",0.5
12445,"Best Western Plus Angel Hotel, Market Place Chippenham, Wiltshire, South West, SN153HD",504,"The Bear, 12, Market Place, Chippenham, , United Kingdom, Wiltshire, South West, SN153HJ",0.5888
12504,"The Bantam Tea Rooms & Guest House, High Street Chipping Campden, Cotswold, South West, GL556HB",375,"Noel Arms Hotel, High Street, Chipping Campden, , United Kingdom, Cotswold, South West, GL556AT",0.5
12504,"The Bantam Tea Rooms & Guest House, High Street Chipping Campden, Cotswold, South West, GL556HB",9077,"Cotswold House Hotel & Spa, High Street, Chipping Campden, South West, GL556AN",0.5
12513,"Singer House, High Street, Cotswold, South West, GL556AT",9078,"The Kings Hotel, The Square, Cotswold, South West, GL556AW",0.528
12729,"Kings Head Hotel, 24 Market Place Cirencester, Cotswold, South West, GL72NR",729,"The Fleece, 43, Market Place, Cirencester, , United Kingdom, Cotswold, South West, GL72NZ",0.5908
12767,"The Shop Central Cirencester, 48 Gloucester Street, Cotswold, South West, GL72DH",10862,"The Corinium Hotel And Restaurant, 12, Gloucester Street, Cotswold, South West, GL72DG",0.5517
12782,"Walkers Court Cirencester, 4 Walkers Court 48 Gloucester Street, Cotswold, South West, GL72DH",10862,"The Corinium Hotel And Restaurant, 12, Gloucester Street, Cotswold, South West, GL72DG",0.5566
