orig_indexA,orig_indexB,addressA,addressB,score
33405,2330,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","Langtry's, 36, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33405,2331,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","Kings Court Hotel, 34, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33405,2332,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","Woodleigh Hotel, 32, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33405,2333,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","Brooklands Hotel, 28-30, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33407,2478,"The Moorfield, 96 Hornby Road Blackpool, North West, FY14QS","The Beechfield, 106-110, Hornby Road, Blackpool, , United Kingdom, North West, FY14QS",0.9
33408,2305,"The New Kent, 12 Knowle Avenue Blackpool, North West, FY29RR","The New Kent, 12, Knowle Avenue, Blackpool, , United Kingdom, North West, FY29RR",1.0
33409,2469,"Phildene Blackpool Hotel, 5 7 St Chads Road Blackpool, North West, FY16BP","Phildene, 5-7, St Chad's Road, Blackpool, , United Kingdom, North West, FY16BP",0.9667
33430,2379,"Silversands Hotel, 1 3 Burlington Road West Blackpool  Blackpool  United Kingdom Blackpool, North West, FY41NL","Silversands Hotel, 3, Burlington Road West, Blackpool, , United Kingdom, North West, FY41NL",1.0
33442,2371,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG","Ocean Bay Hotel, 583, New South Promenade, Blackpool, , United Kingdom, North West, FY41NG",0.9
33442,2372,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG","Alderley Hotel, 581, New South Promenade, Blackpool, , United Kingdom, North West, FY41NG",0.9
33442,2373,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG","The Kingsbury Hotel, 579, New South Promenade, Blackpool, , United Kingdom, North West, FY41NG",0.9
33442,2375,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG","The Colwyn Hotel, 569, New South Promenade, Blackpool, , United Kingdom, North West, FY41NG",0.9526
33446,2491,"The Hotel Fame, 363 South Promenade Blackpool Lancashire, North West, FY16BJ","The Fame, 363, Promenade, Blackpool, , United Kingdom, North West, FY16BJ",0.925
33447,2470,"The Fylde International, 93 Palatine Road Blackpool, North West, FY14BX","Fylde International, 93-95, Palatine Road, Blackpool, , United Kingdom, North West, FY14BX",0.9
33448,2366,"The Headlands, 611-613 New South Promenade Blackpool Lancashire, North West, FY41NJ","Headlands, 611-613, New South Promenade, Blackpool, , United Kingdom, North West, FY41NJ",1.0
33449,2404,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Allendale, 104, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
33449,2405,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
33449,2406,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","Lumada, 100, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
33449,2407,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","Sandy Beach Hotel, 96-98, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
33449,2408,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
33449,2409,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Hollies, 88-90, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",1.0
33449,2410,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
33449,2411,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
33449,2412,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","Royal Alexandra Hotel, 74, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
33450,2510,"The Strand Lodge, 5-6 Wilton Parade Blackpool, North West, FY12HE","The Newholme Hotel, 3, Wilton Parade, Blackpool, , United Kingdom, North West, FY12HE",0.9
33450,2511,"The Strand Lodge, 5-6 Wilton Parade Blackpool, North West, FY12HE","The Strand Lodge, 5, Wilton Parade, Blackpool, , United Kingdom, North West, FY12HE",0.9
33450,2512,"The Strand Lodge, 5-6 Wilton Parade Blackpool, North West, FY12HE","The Brooklyn Hotel, 7, Wilton Parade, Blackpool, , United Kingdom, North West, FY12HE",0.9
33454,10829,"The Melville Hotel, 70-72 Adelaide Street Blackpool Lancashire, North West, FY14LA","Backpackers Blackpool, 62, Adelaide Street, Blackpool, North West, FY14LA",0.9
33454,10830,"The Melville Hotel, 70-72 Adelaide Street Blackpool Lancashire, North West, FY14LA","The Garden Suites, 64, Adelaide Street, Blackpool, North West, FY14LA",0.9
33454,10831,"The Melville Hotel, 70-72 Adelaide Street Blackpool Lancashire, North West, FY14LA","Adelaide House Hotel, 66-68, Adelaide Street, Blackpool, North West, FY14LA",0.9
33454,10832,"The Melville Hotel, 70-72 Adelaide Street Blackpool Lancashire, North West, FY14LA","The Melville, 70-72, Adelaide Street, Blackpool, North West, FY14LA",1.0
33454,10833,"The Melville Hotel, 70-72 Adelaide Street Blackpool Lancashire, North West, FY14LA","Boomerang, 74, Adelaide Street, Blackpool, North West, FY14LA",0.9
33454,10834,"The Melville Hotel, 70-72 Adelaide Street Blackpool Lancashire, North West, FY14LA","The Orbiston, 76-78, Adelaide Street, Blackpool, North West, FY14LA",0.9
33454,10835,"The Melville Hotel, 70-72 Adelaide Street Blackpool Lancashire, North West, FY14LA","New Osterley, 80-84, Adelaide Street, Blackpool, North West, FY14LA",0.9
33491,2408,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR","La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
33491,2409,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR","The Hollies, 88-90, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
33491,2410,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR","The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
33491,2411,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR","Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",1.0
33491,2412,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR","Royal Alexandra Hotel, 74, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
33491,2413,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR","The Sutcliffe Hotel, 70-72, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
33491,2414,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR","The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
33495,4794,"The Clarendon Hotel, Marine Road West Morecambe, Lancaster, North West, LA44EP","Clarendon Hotel, 74-76, Marine Road West, Morecambe, Lancaster, North West, LA44EP",0.9
33503,10834,"The Arncliffe Hotel, 90-92 Adelaide Street Blackpool, North West, FY14LA","The Orbiston, 76-78, Adelaide Street, Blackpool, North West, FY14LA",0.9
33503,10835,"The Arncliffe Hotel, 90-92 Adelaide Street Blackpool, North West, FY14LA","New Osterley, 80-84, Adelaide Street, Blackpool, North West, FY14LA",0.9
33503,10836,"The Arncliffe Hotel, 90-92 Adelaide Street Blackpool, North West, FY14LA","Arncliffe Hotel, 90-92, Adelaide Street, Blackpool, North West, FY14LA",1.0
33505,10825,"Mayfair Hotel, 19 Vance Road Blackpool, North West, FY14QD","The Boyce Hotel, 22-24, Vance Road, Blackpool, North West, FY14QD",0.9
33505,10826,"Mayfair Hotel, 19 Vance Road Blackpool, North West, FY14QD","Stonehouse Hotel, 26-28, Vance Road, Blackpool, North West, FY14QD",0.9
33507,2418,"Haven Guest House, 11 Alexandra Road Blackpool, North West, FY16BU","Ashley Victoria Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.9
33507,2420,"Haven Guest House, 11 Alexandra Road Blackpool, North West, FY16BU","Wave Crest Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.9
33510,2418,"The Hurstmere, 5 Alexandra Road Blackpool, North West, FY16BU","Ashley Victoria Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.9
33510,2420,"The Hurstmere, 5 Alexandra Road Blackpool, North West, FY16BU","Wave Crest Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.9
33521,2442,"Clifton Private Hotel, 56 Charnley Rd  Blackpool, North West, FY14PF","Clifton Hotel, 56, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.975
33532,2396,"Royal Hotel, 57 Clifton Drive Blackpool, North West, FY41NT","The Royal Hotel, 57, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",1.0
33535,2426,"Fairhaven Hotel, 7-9 Charnley Road Blackpool, North West, FY14PE","The Lismain Hotel, 3, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.9
33535,2427,"Fairhaven Hotel, 7-9 Charnley Road Blackpool, North West, FY14PE","The Fairhaven Hotel, 7-9, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",1.0
33535,2429,"Fairhaven Hotel, 7-9 Charnley Road Blackpool, North West, FY14PE","Alumhurst Hotel, 13-15, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.9
33537,10833,"The Dukeries Hotel, 86 88 Adelaide Street Blackpool,  Lancashire, North West, FY14LA","Boomerang, 74, Adelaide Street, Blackpool, North West, FY14LA",0.9
33537,10834,"The Dukeries Hotel, 86 88 Adelaide Street Blackpool,  Lancashire, North West, FY14LA","The Orbiston, 76-78, Adelaide Street, Blackpool, North West, FY14LA",0.9
33537,10835,"The Dukeries Hotel, 86 88 Adelaide Street Blackpool,  Lancashire, North West, FY14LA","New Osterley, 80-84, Adelaide Street, Blackpool, North West, FY14LA",0.9
33537,10836,"The Dukeries Hotel, 86 88 Adelaide Street Blackpool,  Lancashire, North West, FY14LA","Arncliffe Hotel, 90-92, Adelaide Street, Blackpool, North West, FY14LA",0.9
33539,2393,"Stuart Hotel, 27-29 Clifton Drive Blackpool, North West, FY41NT","The Stuart Hotel, 27-29, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",0.9
33539,2396,"Stuart Hotel, 27-29 Clifton Drive Blackpool, North West, FY41NT","The Royal Hotel, 57, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",0.9
33563,10816,"Grange House Hotel, 23 Hull Road Blackpool, North West, FY14QB","The Mount Mellory Hotel, 3, Hull Road, Blackpool, North West, FY14QB",0.9
33563,10817,"Grange House Hotel, 23 Hull Road Blackpool, North West, FY14QB","Atlantis Hotel, 14-16, Hull Road, Blackpool, North West, FY14QB",0.9
33563,10818,"Grange House Hotel, 23 Hull Road Blackpool, North West, FY14QB","Balkan Hotel, 22-30, Hull Road, Blackpool, North West, FY14QB",0.9
33563,10824,"Grange House Hotel, 23 Hull Road Blackpool, North West, FY14QB","Happy Return Hotel, 17-19, Hull Road, Blackpool, North West, FY14QB",0.9
33565,2416,"The Manor Grove, 24 Leopold Grove Blackpool, North West, FY14LD","Rose Bank Villa, 18, Leopold Grove, Blackpool, , United Kingdom, North West, FY14LD",0.9
33568,2307,"Waves, 12 Wilshaw Road Blackpool, North West, FY29SH","Waves Hotel, 12, Willshaw Road, Blackpool, , United Kingdom, North West, FY29SH",0.988
33577,10832,"Boomerang Blackpool, 74 Adelaide Street Blackpool, North West, FY14LA","The Melville, 70-72, Adelaide Street, Blackpool, North West, FY14LA",0.9
33577,10833,"Boomerang Blackpool, 74 Adelaide Street Blackpool, North West, FY14LA","Boomerang, 74, Adelaide Street, Blackpool, North West, FY14LA",1.0
33577,10834,"Boomerang Blackpool, 74 Adelaide Street Blackpool, North West, FY14LA","The Orbiston, 76-78, Adelaide Street, Blackpool, North West, FY14LA",0.9
33577,10835,"Boomerang Blackpool, 74 Adelaide Street Blackpool, North West, FY14LA","New Osterley, 80-84, Adelaide Street, Blackpool, North West, FY14LA",0.9
33577,10836,"Boomerang Blackpool, 74 Adelaide Street Blackpool, North West, FY14LA","Arncliffe Hotel, 90-92, Adelaide Street, Blackpool, North West, FY14LA",0.9
33592,10818,"White House Hotel, 44-46 Hull Road Blackpool, North West, FY14QB","Balkan Hotel, 22-30, Hull Road, Blackpool, North West, FY14QB",0.9
33592,10819,"White House Hotel, 44-46 Hull Road Blackpool, North West, FY14QB","The Fairway, 34-36, Hull Road, Blackpool, North West, FY14QB",0.9
33612,10816,"Mount Mellory, Hull Road, Blackpool, North West, FY14QB","The Mount Mellory Hotel, 3, Hull Road, Blackpool, North West, FY14QB",0.9
33612,10817,"Mount Mellory, Hull Road, Blackpool, North West, FY14QB","Atlantis Hotel, 14-16, Hull Road, Blackpool, North West, FY14QB",0.9
33612,10824,"Mount Mellory, Hull Road, Blackpool, North West, FY14QB","Happy Return Hotel, 17-19, Hull Road, Blackpool, North West, FY14QB",0.9
33614,1999,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","Westcliffe, 46, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33614,2313,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","The Penryn, 38, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33614,2321,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","Deneley Hotel, 15, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33614,2322,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","The Hartshead, 17, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33614,2323,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","The Windsor, 21, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33614,2324,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","The Berwick, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33614,2325,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","Sunnymede Private Hotel, 50, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33614,2326,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","Beauchief Hotel, 48, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33614,2327,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","King Edward Hotel, 44, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33614,2328,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","Number 42, 42, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33614,2329,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","Fairmont Hotel, 40, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33614,2330,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","Langtry's, 36, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33614,2331,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","Kings Court Hotel, 34, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",1.0
33614,2332,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","Woodleigh Hotel, 32, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33614,2333,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA","Brooklands Hotel, 28-30, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
33626,2423,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","The Eastgate Hotel, 6, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9411
33626,2430,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","The Helmshore, 24-28, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33626,2431,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","The Victoria, 30, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33626,2432,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33626,2433,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","The Blackpool Central Hotel, 34, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33626,2434,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33626,2435,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","Charnley Gold, 38, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33626,2436,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","Trafford Hotel, 40-42, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33626,2437,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33626,2438,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","Alviston Hotel, 46-48, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33626,2439,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","Regency Hotel, 50, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33626,2440,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","The Pearl Hotel, 52, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33626,2441,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33626,2442,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","Clifton Hotel, 56, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33627,1975,"The Woodfield Hotel, 31-33 Woodfield Road Blackpool, North West, FY16AX","The Fairhaven, 27-29, Woodfield Road, Blackpool, , United Kingdom, North West, FY16AX",0.9
33627,2463,"The Woodfield Hotel, 31-33 Woodfield Road Blackpool, North West, FY16AX","The Woodfield, 31-33, Woodfield Road, Blackpool, , United Kingdom, North West, FY16AX",0.9
33627,2464,"The Woodfield Hotel, 31-33 Woodfield Road Blackpool, North West, FY16AX","The Art Break Hotel, 14-16, Woodfield Road, Blackpool, , United Kingdom, North West, FY16AX",0.9
33630,2475,"Rhoslyn Hotel, 10 Wellington Road Blackpool, North West, FY16AR","Oakleigh Hotel, Wellington Road, Blackpool, , United Kingdom, North West, FY16AR",0.9
33630,2476,"Rhoslyn Hotel, 10 Wellington Road Blackpool, North West, FY16AR","The Vernon, Wellington Road, Blackpool, , United Kingdom, North West, FY16AR",0.9
33639,2466,"Brema Hotel, 110 Coronation Street Blackpool, North West, FY14QQ","Lyndene Hotel, 106, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ",0.9
33639,2467,"Brema Hotel, 110 Coronation Street Blackpool, North West, FY14QQ","Chesterfield House Hotel, 108, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ",0.9
33639,2468,"Brema Hotel, 110 Coronation Street Blackpool, North West, FY14QQ","The New Avalon, 112, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ",0.9
33640,2389,"The Scala, 22 Clifton Drive Blackpool, North West, FY41NX","Corona Hotel, 18-20, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",0.9
33640,2390,"The Scala, 22 Clifton Drive Blackpool, North West, FY41NX","Scala Hotel, 22, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",1.0
33640,2391,"The Scala, 22 Clifton Drive Blackpool, North West, FY41NX","Clifton Court Hotel, 12, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",0.9
33649,1975,"The Fairview, 30 Woodfield Road, Blackpool, North West, FY16AX","The Fairhaven, 27-29, Woodfield Road, Blackpool, , United Kingdom, North West, FY16AX",0.9
33649,2463,"The Fairview, 30 Woodfield Road, Blackpool, North West, FY16AX","The Woodfield, 31-33, Woodfield Road, Blackpool, , United Kingdom, North West, FY16AX",0.9
33651,2359,"The Bramleigh Hotel, 13/15 Gynn Avenue Blackpool, North West, FY12LD","Bramleigh Hotel, 13-15, Gynn Avenue, Blackpool, , United Kingdom, North West, FY12LD",1.0
33656,2430,"The Butterfly Hotel, 32 Charnley Road Blackpool, North West, FY14PF","The Helmshore, 24-28, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33656,2431,"The Butterfly Hotel, 32 Charnley Road Blackpool, North West, FY14PF","The Victoria, 30, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33656,2432,"The Butterfly Hotel, 32 Charnley Road Blackpool, North West, FY14PF","Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",1.0
33656,2433,"The Butterfly Hotel, 32 Charnley Road Blackpool, North West, FY14PF","The Blackpool Central Hotel, 34, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33656,2434,"The Butterfly Hotel, 32 Charnley Road Blackpool, North West, FY14PF","The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33656,2435,"The Butterfly Hotel, 32 Charnley Road Blackpool, North West, FY14PF","Charnley Gold, 38, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33656,2436,"The Butterfly Hotel, 32 Charnley Road Blackpool, North West, FY14PF","Trafford Hotel, 40-42, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33656,2437,"The Butterfly Hotel, 32 Charnley Road Blackpool, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33656,2438,"The Butterfly Hotel, 32 Charnley Road Blackpool, North West, FY14PF","Alviston Hotel, 46-48, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
33657,2418,"Sharn-Bek Hotel, 24 Alexandra Road Blackpool, North West, FY16BU","Ashley Victoria Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.9
33657,2420,"Sharn-Bek Hotel, 24 Alexandra Road Blackpool, North West, FY16BU","Wave Crest Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.9
33658,2452,"Sweet Afton Hotel, 111 Albert road  Blackpool, North West, FY14PW","The Belvedere, 91-93, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.9
33658,2453,"Sweet Afton Hotel, 111 Albert road  Blackpool, North West, FY14PW","Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.9
33658,2454,"Sweet Afton Hotel, 111 Albert road  Blackpool, North West, FY14PW","Tregenna Hotel, 115, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.9
33658,2455,"Sweet Afton Hotel, 111 Albert road  Blackpool, North West, FY14PW","Albert Hotel, 117, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.9
33659,10108,"Silverwell Guest House, 20 West End Road MorecambeLancashire, Lancaster, North West, LA44DL","The Sanderling, 20, West End Road, Morecambe, Lancaster, North West, LA44DL",0.9464
33661,2304,"Breck Blackpool, 10-12 Northumberland Avenue Blackpool, North West, FY29SB","Sefton Hotel, 16, Northumberland Avenue, Blackpool, , United Kingdom, North West, FY29SB",0.9
33666,2345,"The Gurkha Hotel, 148-154 Waterloo Road Blackpool, North West, FY42AF","The Gurkha - Buffet Restaurant, Hotel & Bar, 148-154, Waterloo Road, Blackpool, , United Kingdom, North West, FY42AF",1.0
33669,2466,"Hazelgrove Guest House, 102 Coronation Street Blackpool, North West, FY14QQ","Lyndene Hotel, 106, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ",0.9
33669,2467,"Hazelgrove Guest House, 102 Coronation Street Blackpool, North West, FY14QQ","Chesterfield House Hotel, 108, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ",0.9
33669,2468,"Hazelgrove Guest House, 102 Coronation Street Blackpool, North West, FY14QQ","The New Avalon, 112, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ",0.9
33672,2418,"The Princess, 18-20 Alexandra Road Blackpool, North West, FY16BU","Ashley Victoria Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.9
33683,2464,"Crompton Hotel, 10 Woodfield Road Blackpool, North West, FY16AX","The Art Break Hotel, 14-16, Woodfield Road, Blackpool, , United Kingdom, North West, FY16AX",0.9
33701,2517,"Shores Holiday Apartments, 25 Osborne Road Blackpool, North West, FY41HJ","Oban House Hotel, 28, Osborne Road, Blackpool, , United Kingdom, North West, FY41HJ",0.9
33701,2518,"Shores Holiday Apartments, 25 Osborne Road Blackpool, North West, FY41HJ","South Shore Hotel, 24, Osborne Road, Blackpool, , United Kingdom, North West, FY41HJ",0.9
33713,2419,"Cranstone Guesthouse, 39 Alexandra Road Blackpool, North West, FY16BU","The Melrose Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.9
33721,2536,"Mchalls Bed & Breakfast Adults Only, 7 Lord Street  Blackpool, North West, FY12AZ","Blackpool Seaside Hotel, 9, Lord Street, Blackpool, , United Kingdom, North West, FY12AZ",0.9
33729,2447,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW","Fern Villa Hotel, 73, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.9
33729,2448,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW","Gleneagles Hotel, 75, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.9
33729,2449,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW","The New Sunset Hotel, 77-81, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.9
33729,2450,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW","The Oak Lea Hotel, 83-87, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.9
33729,2451,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW","The Albany, 89, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.9
33729,2452,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW","The Belvedere, 91-93, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.9
33747,2359,"The Mackintosh Guest Accommodation, 5 Gynn Avenue  Blackpool, North West, FY12LD","Bramleigh Hotel, 13-15, Gynn Avenue, Blackpool, , United Kingdom, North West, FY12LD",0.9
33750,2453,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW","Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.9
33750,2454,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW","Tregenna Hotel, 115, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.9
