orig_indexA,orig_indexB,addressA,addressB,score
27468,6337,"The Penellen Bed And Breakfast, 64 Riviere Towans Phillack Hayle, Cornwall, South West, TR275AF","The Penellen Bed and Breakfast, 64, Riviere Towans, Hayle, , GB, Cornwall, South West, TR275AF",0.827
27507,9128,"Ockenden Manor Hotel & Spa, Ockenden Lane Cuckfield Cuckfield West Sussex, Mid Sussex, South East, RH175LD","Ockenden Manor Hotel & Spa, Ockenden Lane, Haywards Heath, Mid Sussex, South East, RH175LD",0.8
27509,8635,"Highley Manor, Crawley Lane Haywards Heath, Mid Sussex, South East, RH176LA","Highley Manor, Crawley Lane, Haywards Heath, Mid Sussex, South East, RH176LA",0.8088
27626,1967,"The Bay Hotel, Bay Hotel North Corner Coverack CoverackHelston, Cornwall, South West, TR126TF","Bay Hotel, North Corner, Coverack, , United Kingdom, Cornwall, South West, TR126TF",0.8
27763,183,"Boxmoor Lodge Hotel, London Road Hemel Hempstead Hertfordshire, Dacorum, East of England, HP12RA","Boxmoor Lodge Hotel, London Road, Dacorum, , United Kingdom, East of England, HP12RA",0.8
27791,481,"The Red Lion Hotel, Hart Street Oxfordshire, South Oxfordshire, South East, RG92AR","The Red Lion Hotel, Riverside, Hart Street, Henley-on-Thames, , United Kingdom, South Oxfordshire, South East, RG92AR",0.8
27796,7824,"The Catherine Wheel Hotel, 7-15 Hart Street Henley-on-ThamesOxfordshire, South Oxfordshire, South East, RG92AR","The Catherine Wheel, 7-15, Hart Street, Henley-on-Thames, , GB, South Oxfordshire, South East, RG92AR",0.8748
27826,3451,"Somerville House, 12 Bodenham Road Hereford, Herefordshire, County of, West Midlands, HR12TS","Charades Guest House, Bodenham Road, Hereford, , United Kingdom, Herefordshire, County of, West Midlands, HR12TS",0.8457
27980,26,"Baker Arms, 9 Ashendene Road BayfordHertford, East Hertfordshire, East of England, SG138PX","Baker Arms, Ashendene Road, East Hertfordshire, , United Kingdom, East of England, SG138PX",0.8
27989,11266,"Slaley Hall SlaleyHexhamNorthumberland, North East, NE470BX","Slaley Hall, Slaley, Northumberland, North East, NE470BX",0.8174
28002,5156,"Hadrian Hotel Inn, Wall  Hexham, Northumberland, North East, NE464EE","The Hadrian, Front Street, Wall, Northumberland, North East, NE464EE",0.8206
28004,8070,"The George Hotel, Chollerford HexhamNorthumberland, North East, NE464EW","George Hotel, Hexham, Northumberland, North East, NE464EW",0.8143
28017,2118,"Battlesteads, Wark On Tyne Nr Hexham nr HexhamNorthumberland, North East, NE483LS","Battlesteads Hotel & Restaurant, Hexham Road, Wark, Northumberland, , United Kingdom, North East, NE483LS",0.8
28119,9294,"The Kinder Lodge, 10 New Mills Road HayfieldHigh Peak, East Midlands, SK222JG","Kinder Lodge, 10, New Mills Road, High Peak, , GB, East Midlands, SK222JG",0.8049
28163,4755,"Travelodge High Wycombe Central, Octagon Parade High Wycombe, Buckinghamshire, South East, HP112DQ","High Wycombe Central Travelodge, Octagon Parade, High Wycombe, Buckinghamshire, South East, HP112DQ",0.8105
28225,3933,"Sun Hotel, Sun St HitchinHertfordshire, North Hertfordshire, East of England, SG51AF","The Sun, North Hertfordshire, East of England, SG51AF",0.8
28394,34,"Blakeney Manor Hotel, The Quay Blakeney, North Norfolk, East of England, NR257ND","Manor Hotel, The Quay, North Norfolk, , United Kingdom, East of England, NR257ND",0.8
28420,8447,"The Valley Anglesey, London Road ValleyAnglesey, Isle of Anglesey, LL653DU","Valley Hotel, London Road, Holyhead, , GB, Isle of Anglesey, LL653DU",0.8
28554,8758,"Deer Park Country Hotel, Buckerell Village WestonHonitonDevon, East Devon, South West, EX143PG","Deer Park Hotel, Honiton, , GB, East Devon, South West, EX143PG",0.8595
28616,5874,"The Old Hall Hotel, Market Place Hope Valley, High Peak, East Midlands, S336RH","The Old Hall Hotel, Hope Valley, High Peak, East Midlands, S336RH",0.8292
28646,5874,"The Old Hall Hotel, Market Place Hope Valley, High Peak, East Midlands, S336RH","The Old Hall Hotel, Hope Valley, High Peak, East Midlands, S336RH",0.8292
28790,8796,"Wimblehurst Hotel, 6 Wimblehurst Road HorshamWest Sussex, South East, RH122ED","Wimblehurst Hotel, 6, Wimblehurst Road, Horsham, South East, RH122ED",0.8182
28797,7388,"Premier Inn Horsham, 57 North Street HorshamWest Sussex, South East, RH121RB","Premier Inn, 57, North Street, Horsham, South East, RH121RB",0.8
28814,3823,"Hilton London Heathrow Airport, Heathrow Airport Terminal 4 Hounslow, Hillingdon, London, TW63AF","Hilton London Heathrow Airport, Terminal 4, Hounslow, Hillingdon, TW63AF",0.8
28841,10988,"London Plus Heathrow B & B, 21 Woodfield Road HounslowGreater London, TW46LL","Heathrow Travellers Hub, 21, Woodfield Road, Cranford, Hounslow, London, TW46LL",0.8909
28857,6773,"Best Western Princes Marine Hotel, 153 Kingsway HoveEast Sussex, Brighton and Hove, South East, BN34GR","Princes Marine Hotel, 153, Kingsway, Hove, , GB, Brighton and Hove, South East, BN34GR",0.892
28879,10710,"Albany Hotel, 19-23 The Drive HoveEast Sussex, Brighton and Hove, South East, BN33JE","The Courtlands, 19 - 27, The Drive, Brighton & Hove, , GB, Brighton and Hove, South East, BN33JE",0.8
29147,7362,"Old Hunstanton Le Strange Arms Htl, BW Signature Collection, Golf Course Road HunstantonNorfolk, King's Lynn and West Norfolk, East of England, PE366JJ","Le Strange Arms hotel, Golf Course Road, Hunstanton, King's Lynn and West Norfolk, East of England, PE366JJ",0.8796
29246,162,"The Olde Bell, High Street Hurley Hurley, Windsor and Maidenhead, South East, SL65LX","The Olde Bell, High Street, Hurley, , United Kingdom, Windsor and Maidenhead, South East, SL65LX",0.8276
29288,10688,"Best Inn Hotel, 10 Argyle Road Ilford, Redbridge, London, IG13BQ","Cranford Hotel, 22-26, Argyle Road, Ilford, Redbridge, London, IG13BQ",0.8458
29295,2641,"Park Hotel, 327 Cranbrook Road Ilford IlfordEssex, Redbridge, London, IG14UE","Park Hotel, 327, Cranbrook Road, Ilford, , GB, Redbridge, London, IG14UE",0.8787
29301,10718,"Rossmore Hotel, Cranbrook Road IlfordEssex, Redbridge, London, IG14UA","Rossmore Hotel, 301-309, Cranbrook Road, Ilford, Redbridge, London, IG14UA",0.81
29302,10685,"Best Western London Ilford Hotel, 5 Argyle Road IlfordEssex, Redbridge, London, IG13BH","Best Western, 3-5, Argyle Road, Ilford, Redbridge, London, IG13BH",0.8941
29304,10691,"Citybest Hotel Limited, 31 33 Mansfield Road IlfordEssex, Redbridge, London, IG13BB","City Best Hotel, 31-37, Mansfield Road, Ilford, Redbridge, London, IG13BB",0.81
29309,10688,"Cranford Hotel, 22 26 Argyle Road IlfordEssex, Redbridge, London, IG13BQ","Cranford Hotel, 22-26, Argyle Road, Ilford, Redbridge, London, IG13BQ",0.8941
29314,10685,"Rosalee Hotel, 25 Argyle Road Ilford, Redbridge, London, IG13BH","Best Western, 3-5, Argyle Road, Ilford, Redbridge, London, IG13BH",0.8
29324,10687,"Trevelyan Hotel 28 Argyle Road Ilford, Redbridge, London, IG13BQ","Best Inn Hotel, 10, Argyle Road, Ilford, Redbridge, London, IG13BQ",0.8134
29340,2644,"Langleigh Guest House, Berrynarbor Combe MartinNorth Devon, South West, EX349SG","The Lodge Country House, Pit Hill, North Devon, , United Kingdom, South West, EX349SG",0.8
29394,2828,"Poplars Hotel, Woodlands Combe MartinNorth Devon, South West, EX340AR","Poplars Hotel, Woodlands, North Devon, , United Kingdom, South West, EX340AR",0.8
29609,231,"Inglewood Guest House, 42 Boreland Rd Inverkeithing Fife Inverkeithing, KY111DA","Boreland Lodge Hotel, 31,33, Boreland Road, Inverkeithing, , GB, Fife, KY111DA",0.8506
29626,1320,"Premier Inn Inverness West, Glenurquhart Road  Inverness Scotland Inverness, Highland, IV35TD","Premier Inn, Glenurquhart Road, Inverness, , United Kingdom, Highland, IV35TD",0.8615
29627,1105,"Royston Guest House, 16 Millburn Road Inverness, Highland, IV23PS","Chieftan Hotel, Millburn Road, Inverness, , United Kingdom, Highland, IV23PS",0.8
29632,4344,"Holiday Inn Express Inverness, Stoneyfield Inverness, Highland, IV27PA","Travelodge Inverness, Inverness, Highland, IV27PA",0.8
29637,966,"Loch Ness Lodge, Drumnadrochit Inverness-shire, Highland, IV636TU","Drumnadrochit Hotel, A82, Drumnadrochit, , United Kingdom, Highland, IV636TU",0.8
29648,4366,"Jurys Inn Inverness, Millburn Road Inverness, Highland, IV23TR","Leonardo Hotel Inverness, Millburn Road, Inverness, Highland, IV23TR",0.8839
29656,6430,"Crown Court Townhouse Hotel, Southside Road, 25 INVERNESS, Highland, IV23BG","Crown Court Hotel, 25, Southside Road, Inverness, Highland, IV23BG",0.871
29670,6430,"Aberfeldy Lodge Guest House, 11 Southside Road Inverness, Highland, IV23BG","Crown Court Hotel, 25, Southside Road, Inverness, Highland, IV23BG",0.8
29674,6477,"Rocpool Reserve hotel & Chez Roux restaurant, 14 Culduthel Road Iverness, Highland, IV24AG","Rocpool Reserve, 14, Culduthel Road, Inverness, Highland, IV24AG",0.8887
29698,949,"Benleva Hotel, Kilmore Road Drumnadrochit Loch Ness, Highland, IV636UH","Benleva Hotel, Kilmore Road, Drumnadrochit, , United Kingdom, Highland, IV636UH",0.8
29734,7370,"Kingsmills Hotel, Culcabock Road Inverness, Highland, IV23LP","Kingsmills Hotel, Culcabock Road, Inverness, Highland, IV23LP",0.8737
29735,7370,"Kingsclub & Spa, Culcabock Road Inverness, Highland, IV23LP","Kingsmills Hotel, Culcabock Road, Inverness, Highland, IV23LP",0.8833
29769,4990,"Talisker, 25 Ness Bank  Inverness, Highland, IV24SF","The Waterside, 19, Ness Bank, Inverness, Highland, IV24SF",0.8966
29775,6476,"Culliss House B&b, Culliss House 15 Culduthel Road Inverness, Highland, IV24AG","Beaufort Hotel, 11, Culduthel Road, Inverness, Highland, IV24AG",0.8062
29775,6477,"Culliss House B&b, Culliss House 15 Culduthel Road Inverness, Highland, IV24AG","Rocpool Reserve, 14, Culduthel Road, Inverness, Highland, IV24AG",0.8745
30005,7672,"The Sidings Inverurie, Loco Works Road Inverurie Aberdeenshire, AB514FY","The Sidings, Loco Works Road, Inverurie, , GB, Aberdeenshire, AB514FY",0.8531
30030,7776,"Premier Inn Ipswich, Old Hadleigh Road  Ipswich, Babergh, East of England, IP83AR","Premier Inn, Hadleigh Road, Ipswich, , GB, Babergh, East of England, IP83AR",0.8241
30032,3892,"Novotel Ipswich, Greyfriars Road Ipswich, East of England, IP11UP","Novotel, Grey Friars Road, Ipswich, East of England, IP11UP",0.807
30120,9118,"The Tontine, Tontine Hill Ironbridge IronbridgeTelford, Telford and Wrekin, West Midlands, TF87AL","Tontine Hotel, Tontine Hill, Telford, , GB, Telford and Wrekin, West Midlands, TF87AL",0.8
30124,9118,"Bridge View Guest House, 10 Tontine Hill Ironbridge, Telford and Wrekin, West Midlands, TF87AL","Tontine Hotel, Tontine Hill, Telford, , GB, Telford and Wrekin, West Midlands, TF87AL",0.8
30159,4573,"The Arran Lodge & Arran Sleep Huts, Altachorvie Lamlash Isle Of Arran, North Ayrshire, KA278LQ","Altachorvie, Isle of Arran, , GB, North Ayrshire, KA278LQ",0.8
30191,7348,"An Cuan, JAMIESON STREET BOWMORE - ISLAY, Argyll and Bute, PA437HL","Bowmore Hotel, 30, Jamieson Street, Bowmore, Argyll and Bute, PA437HL",0.8115
30300,5551,"Bourne Hall Country Hotel, Luccombe Rd Shanklin Isle of Wight, South East, PO376RR","Bourne Hall Country House Hotel, 11, Luccombe Road, Shanklin, Isle Of Wight, , GB, South East, PO376RR",0.875
30330,7980,"The Triton, 23 Atherley Road Shanklin, Isle of Wight, South East, PO377AU","Langham Court, 48, Atherley Road, Shanklin, , GB, Isle of Wight, South East, PO377AU",0.8192
30358,3122,"Holiday Inn NEWPORT, The Coldra Newport, NP182YG","Holiday Inn Newport, The Coldra, Newport, , United Kingdom, NP182YG",0.8652
30364,3071,"The Queen's Hotel Wetherspoon, 19 Bridge Street Newport, NP204AN","Travelodge, 66, Bridge Street, Newport, , United Kingdom, NP204AN",0.8986
30371,694,"Travelodge Newport Isle of Wight, Lugley Street Newport Isle of Wight, South East, PO305ET","Travelodge, 41, Lugley Street, Newport, , GB, Isle of Wight, South East, PO305ET",0.8394
30377,5235,"Luccombe Manor Country House Hotel, Popham Road Shanklin Isle of Wight, South East, PO376RG","Luccombe Manor, Popham Road, Shanklin, , GB, Isle of Wight, South East, PO376RG",0.8956
30377,5236,"Luccombe Manor Country House Hotel, Popham Road Shanklin Isle of Wight, South East, PO376RG","Rylstone Manor Hotel, 10, Popham Road, Shanklin, , GB, Isle of Wight, South East, PO376RG",0.8
30378,5237,"Melbourne Ardenlea Hotel, 4 6 Queens Road Shanklin Isle of Wight, South East, PO376AN","The Brunswick Hotel, 5, Queen's Road, Shanklin, , GB, Isle of Wight, South East, PO376AN",0.8609
30378,5312,"Melbourne Ardenlea Hotel, 4 6 Queens Road Shanklin Isle of Wight, South East, PO376AN","Emerald, 3, Queen's Road, Shanklin, , GB, Isle of Wight, South East, PO376AN",0.8405
30378,8115,"Melbourne Ardenlea Hotel, 4 6 Queens Road Shanklin Isle of Wight, South East, PO376AN","The Clifton, 1, Queen's Road, Shanklin, , GB, Isle of Wight, South East, PO376AN",0.8007
30378,8137,"Melbourne Ardenlea Hotel, 4 6 Queens Road Shanklin Isle of Wight, South East, PO376AN","The Fig Tree Hotel, 10, Queen's Road, Shanklin, Isle Of Wight, , GB, South East, PO376AN",0.8089
30378,8138,"Melbourne Ardenlea Hotel, 4 6 Queens Road Shanklin Isle of Wight, South East, PO376AN","The Belmont, 8, Queen's Road, Shanklin, , GB, Isle of Wight, South East, PO376AN",0.8338
30379,8136,"Marlborough Hotel, 16 Queens Road Shanklin Isle Of Wight, South East, PO376AN","Queensmead Hotel, 12, Queen's Road, Shanklin, Isle Of Wight, , GB, South East, PO376AN",0.8291
30389,8395,"The Kenbury B&B, Clarence Road Shanklin, Isle of Wight, South East, PO377BH","The Kenbury, Clarence Road, Shanklin, , GB, Isle of Wight, South East, PO377BH",0.8415
30392,8128,"The Snowdon House, 19 Queens Rd Shanklin Isle of Wight, South East, PO376AW","Appley, 13, Queen's Road, Shanklin, , GB, Isle of Wight, South East, PO376AW",0.8177
30392,8132,"The Snowdon House, 19 Queens Rd Shanklin Isle of Wight, South East, PO376AW","The St Leonards, 22, Queen's Road, Shanklin, , GB, Isle of Wight, South East, PO376AW",0.8286
30398,8179,"Bertram Lodge, Leed Street, 3 SANDOWN, Isle of Wight, South East, PO369DA","Wighthill Hotel, 2, Leed Street, Sandown, , GB, Isle of Wight, South East, PO369DA",0.875
30398,8180,"Bertram Lodge, Leed Street, 3 SANDOWN, Isle of Wight, South East, PO369DA","Bertram Lodge, 3, Leed Street, Sandown, , GB, Isle of Wight, South East, PO369DA",0.875
30401,2784,"Melville Hall Hotel and Utopia Spa, Melville Street Sandown Isle of Wight, South East, PO369DH","Melville Hall Hotel, Melville Street, Sandown, , GB, Isle of Wight, South East, PO369DH",0.8891
30412,2027,"Tarvic 2 Hotel, 13-15 Culver Parade Sandown, Isle of Wight, South East, PO368AS","Hotel Maria, 3,5,7, Culver Parade, Sandown, , GB, Isle of Wight, South East, PO368AS",0.8991
30455,8201,"St Brelades, 15 Hope Road Shanklin, Isle of Wight, South East, PO376EA","Curraghmore Hotel, 22, Hope Road, Shanklin, , GB, Isle of Wight, South East, PO376EA",0.8645
30477,8387,"Old Shanklin Guest House, 20 Grange Road Shanklin, Isle of Wight, South East, PO376NN","The Braemar, 1, Grange Road, Shanklin, , GB, Isle of Wight, South East, PO376NN",0.8826
30484,5354,"The Seaview Hotel And Restaurant, The High Street Seaview, Isle of Wight, South East, PO345EX","Seaview Hotel, High Street, Seaview, , GB, Isle of Wight, South East, PO345EX",0.8538
30533,8862,"Victoria Lodge Hotel, Alexandra Road Shanklin Isle Of Wight, South East, PO376AF","Victoria Lodge Hotel, 5, Alexandra Road, Shanklin, , GB, Isle of Wight, South East, PO376AF",0.8928
30546,8127,"Knights Rest B&B, 20 Queens Road Shanklin, Isle of Wight, South East, PO376AW","Hambledon Hotel, 11, Queen's Road, Shanklin, , GB, Isle of Wight, South East, PO376AW",0.8565
30546,8128,"Knights Rest B&B, 20 Queens Road Shanklin, Isle of Wight, South East, PO376AW","Appley, 13, Queen's Road, Shanklin, , GB, Isle of Wight, South East, PO376AW",0.8609
30546,8131,"Knights Rest B&B, 20 Queens Road Shanklin, Isle of Wight, South East, PO376AW","Snowdon Hotel, 19, Queen's Road, Shanklin, , GB, Isle of Wight, South East, PO376AW",0.855
30546,8132,"Knights Rest B&B, 20 Queens Road Shanklin, Isle of Wight, South East, PO376AW","The St Leonards, 22, Queen's Road, Shanklin, , GB, Isle of Wight, South East, PO376AW",0.8609
30558,8011,"Chine Side, 14 Church Road Shanklin, Isle of Wight, South East, PO376NU","Holliers, 3,5,7, Church Road, Shanklin, Isle Of Wight, , GB, South East, PO376NU",0.8468
30575,3161,"The Swiss Cottage Shanklin, 10 St Georges Road, Isle of Wight, South East, PO376BA","Somerville, 14, St Georges Road, Shanklin, , GB, Isle of Wight, South East, PO376BA",0.8
30652,7417,"Burford House, 38 Dover Street, Isle of Wight, South East, PO332BW","Dorset House Hotel, Dover Street, Ryde, , GB, Isle of Wight, South East, PO332BW",0.8
30663,2713,"The Anchor Inn, 1 3 High Street, Isle of Wight, South East, PO317SA","The Anchor Inn, 1, High Street, Cowes, , GB, Isle of Wight, South East, PO317SA",0.8
30715,694,"Hewitts Hotel And Restaurant, Lugley Street NEWPORT, Isle of Wight, South East, PO305ET","Travelodge, 41, Lugley Street, Newport, , GB, Isle of Wight, South East, PO305ET",0.8192
30856,3092,"Clarendon House, 7 Eastcliff Road, Isle of Wight, South East, PO376AA","The Grange, 9, Eastcliff Road, Shanklin, , GB, Isle of Wight, South East, PO376AA",0.8
31068,5012,"Cross Keys Hotel Kelso, The Cross Keys Hotel 36 37 The Square KelsoScotlandRoxburgshire, Scottish Borders, TD57HL","Cross Keys Hotel, 36-37, The Square, Scottish Borders, TD57HL",0.8647
31085,5014,"Horsemarket Heights, 37 Horsemarket, Scottish Borders, TD57HE","Black Swan Hotel, 7, Horsemarket, Scottish Borders, TD57HE",0.8603
31208,864,"Loch Fyne Kenilworth - The Clarendon House, High Street KenilworthWarwickshire, West Midlands, CV81LZ","Milsoms Hotel, High Street, Kenilworth, , United Kingdom, Warwick, West Midlands, CV81LZ",0.8
31266,9822,"Best Western Plus Burlington Hotel, 3-5 Earls Avenue Folkestone Kent, Folkestone and Hythe, South East, CT202HR","Best Western Plus Burlington Hotel, 3-5, Earls Avenue, Folkestone and Hythe, South East, CT202HR",0.88
31280,11008,"The Royal Norfolk Hotel, 7 Sandgate High Street FolkestoneKent, Folkestone and Hythe, South East, CT203BD","The Royal Norfolk Hotel, 7, Sandgate High Street, Sandgate, Folkestone and Hythe, South East, CT203BD",0.8875
31285,3182,"The Clarendon Hotel, 51/53 Beach Street DealKent, Dover, South East, CT146HY","Clarendon Hotel, 51-55, Beach Street, Deal, Kent, , United Kingdom, Dover, South East, CT146HY",0.8182
31291,376,"Hussar Inn, 219 Canterbury Rd Margate Kent, Thanet, South East, CT95JP","Hussar Hotel, 219, Canterbury Road, Margate, , United Kingdom, Thanet, South East, CT95JP",0.8786
31294,6193,"Hilton Cobham, Seven Hills Road South Cobham, Elmbridge, South East, KT111EW","Hilton Cobham, Seven Hills Road, Cobham, Elmbridge, South East, KT111EW",0.8526
31306,2180,"Southcliff Hotel, 22-26 The Leas FolkestoneKent, Folkestone and Hythe, South East, CT202DY","The Southcliff Hotel, 22-26, The Leas, Folkestone and Hythe, , United Kingdom, South East, CT202DY",0.8548
31323,3883,"Holiday Inn Express London Dartford, University Way Dartford, South East, DA15PA","Holiday Inn Express London - Dartford, University Way, Dartford, South East, DA15PA",0.8501
31328,9976,"The Relish, 4 Augusta Gardens FolkestoneKent, Folkestone and Hythe, South East, CT202RR","The Relish, 4, Augusta Gardens, Folkestone, Folkestone and Hythe, South East, CT202RR",0.8
31354,4178,"Premier Inn Dover East, Jubilee Way Guston Wood Guston WoodDover Kent, South East, CT155FD","Premier Inn, Jubilee Way, Guston Wood, Dover, South East, CT155FD",0.8
31387,3182,"Waterfront Hotel, 29 Beach Street DealKent, Dover, South East, CT146HY","Clarendon Hotel, 51-55, Beach Street, Deal, Kent, , United Kingdom, Dover, South East, CT146HY",0.8182
31412,10566,"The Ship Hotel, 83 High Street  New RomneyKent, Folkestone and Hythe, South East, TN288AZ","The Ship Hotel, 83, High Street, New Romney, Kent, Folkestone and Hythe, South East, TN288AZ",0.8784
31425,9972,"The Kings Head & Channel View, 9 Beach Street DealKent, Dover, South East, CT147AH","Dunkerley's Seafood Restaurant Hotel, 19, Beach Street, Deal, Kent, Dover, South East, CT147AH",0.893
31454,10544,"Littlestone Hotel, 3 Littlestone Road New RomneyKent, Folkestone and Hythe, South East, TN288LN","Littlestone Hotel, 3, Littlestone Road, Littlestone, Folkestone and Hythe, South East, TN288LN",0.8913
31627,9238,"Rosslyn Court, 62 Sweyn Rd Cliftonville, Thanet, South East, CT92DD","Rosslyn Court, 62, Sweyn Road, Margate, Kent, , GB, Thanet, South East, CT92DD",0.8667
31690,1921,"West View Guest House, The Heads Keswick, Cumberland, North West, CA125ES","Highfield, The Heads, Keswick, , United Kingdom, Cumberland, North West, CA125ES",0.8416
31731,8644,"Borrowdale Gates Hotel, Grange-in-Borrowdale KeswickCumbria, Cumberland, North West, CA125UQ","Borrowdale Gates Hotel, Grange, Cumberland, North West, CA125UQ",0.899
31794,7603,"Keswick Park Hotel, 33 Station Road KeswickCumbria, Cumberland, North West, CA124NA","Keswick Park Hotel, 33, Station Road, Keswick, Cumberland, North West, CA124NA",0.8846
31812,10493,"Sunnyside Guest House, 25 Southey Street, Cumberland, North West, CA124EF","Edwardene Hotel, 26, Southey Street, Keswick, Cumberland, North West, CA124EF",0.8871
31824,1836,"The Bothy Thornthwaite Hall, The Bothy Thornthwaite, Cumberland, North West, CA125SA","Thwaite How Hotel, A594, Thornthwaite, , United Kingdom, Cumberland, North West, CA125SA",0.8
31860,1921,"Howe Keld, 5 7 The Heads, Cumberland, North West, CA125ES","Highfield, The Heads, Keswick, , United Kingdom, Cumberland, North West, CA125ES",0.8213
32088,1836,"Joan's Cottage, Seldom Seen Cottagesthornthwaite, Cumberland, North West, CA125SA","Thwaite How Hotel, A594, Thornthwaite, , United Kingdom, Cumberland, North West, CA125SA",0.8
32089,1836,"Oak Lea, Seldom Seenthornthwaite, Cumberland, North West, CA125SA","Thwaite How Hotel, A594, Thornthwaite, , United Kingdom, Cumberland, North West, CA125SA",0.8
32092,1836,"The Larches, Seldom Seen Cottagesthornthwaite, Cumberland, North West, CA125SA","Thwaite How Hotel, A594, Thornthwaite, , United Kingdom, Cumberland, North West, CA125SA",0.8
32093,1836,"Thwaite Hill Cottage, Seldom Seen Cottages, Cumberland, North West, CA125SA","Thwaite How Hotel, A594, Thornthwaite, , United Kingdom, Cumberland, North West, CA125SA",0.8
32108,7561,"Lobstone Cottagerosthwaite, Cumberland, North West, CA125XB","Royal Oak Hotel, Rosthwaite, Cumberland, North West, CA125XB",0.8241
32108,11300,"Lobstone Cottagerosthwaite, Cumberland, North West, CA125XB","The Scafell Hotel, Rosthwaite, Cumberland, North West, CA125XB",0.807
32120,7561,"Castle Howerosthwaite, Cumberland, North West, CA125XB","Royal Oak Hotel, Rosthwaite, Cumberland, North West, CA125XB",0.8241
32120,11300,"Castle Howerosthwaite, Cumberland, North West, CA125XB","The Scafell Hotel, Rosthwaite, Cumberland, North West, CA125XB",0.807
32158,8490,"Best Western Naseby Hotel, Sheep Street KETTERING, North Northamptonshire, East Midlands, NN160AN","Naseby Hotel, Sheep Street, Kettering, , GB, North Northamptonshire, East Midlands, NN160AN",0.8
32160,2537,"Royal Hotel, Market Place Kettering, North Northamptonshire, East Midlands, NN160AJ","Royal Hotel, Market Place, Kettering, , GB, North Northamptonshire, East Midlands, NN160AJ",0.8
32171,6936,"Blue Bell, Rothwell Rothwell, North Northamptonshire, East Midlands, NN146BP","The Blue Bell Hotel, Bell Hill, Kettering, North Northamptonshire, East Midlands, NN146BP",0.8
32191,8486,"Hawthorn House Hotel 2 Hawthorn Road, North Northamptonshire, East Midlands, NN157HS","Hawthorn Guest House, 2, Hawthorn Road, Kettering, , GB, North Northamptonshire, East Midlands, NN157HS",0.8438
32204,2194,"Grasmere Court, 22-24 Bath Road Keynsham KeynshamBristol, Bath and North East Somerset, South West, BS311SN","Grasmere Court Hotel, 22-24, Bath Road, Bristol, , United Kingdom, Bath and North East Somerset, South West, BS311SN",0.8
32214,7687,"Travelodge Kidderminster, Park Lane Kidderminster, Wyre Forest, West Midlands, DY116TL","Travelodge, Park Lane, Kidderminster, Wyre Forest, West Midlands, DY116TL",0.8873
32299,4644,"Clover Cottage, New Road, Pembrokeshire, SA680YF","Begelly Arms Inn, New Road, Pembrokeshire, SA680YF",0.8
32370,9943,"The Grange Hotel, Willow Park King's LynnNorfolk, King's Lynn and West Norfolk, East of England, PE303BP","The Grange Hotel, Willow Park, King's Lynn, Norfolk, King's Lynn and West Norfolk, East of England, PE303BP",0.8833
32372,7246,"Bank House Hotel, KingÃÂs Staithe Square KingÃÂs LynnNorfolk, King's Lynn and West Norfolk, East of England, PE301RD","Bank House Hotel, Kings Staithe Square, King's Lynn, King's Lynn and West Norfolk, East of England, PE301RD",0.8065
32376,11168,"The Dukes Head Hotel, 5-6 Tuesday Market Place King's LynnNorfolk, King's Lynn and West Norfolk, East of England, PE301JS","The Duke's Head, 5-6, Tuesday Market Place, King's Lynn, King's Lynn and West Norfolk, East of England, PE301JS",0.8814
32382,6844,"The Kings Head Hotel, Great Bircham Kings Lynn Norfolk, King's Lynn and West Norfolk, East of England, PE316RJ","The Kings Head, King's Lynn, , GB, King's Lynn and West Norfolk, East of England, PE316RJ",0.8
32387,3043,"Fairlight Lodge, 79 Goodwins Road Kings LynnNorfolk, King's Lynn and West Norfolk, East of England, PE305PE","Fairlight B&B, 79, Goodwins Road, King's Lynn, , United Kingdom, King's Lynn and West Norfolk, East of England, PE305PE",0.8667
32495,761,"Two Brewers Hotel by Good Night Inns, The Common ChipperfieldKings LangleyHertfordshire, Dacorum, East of England, WD49BS","The Two Brewers, The Common, Dacorum, , United Kingdom, East of England, WD49BS",0.8
32500,8926,"Lodge Hotel, Malborough, South Hams, South West, TQ73RN","Brightham House, South Hams, South West, TQ73RN",0.8
32516,8926,"Dor Ka Joy, Higher Town MalboroughKingsbridge, South Hams, South West, TQ73RN","Brightham House, South Hams, South West, TQ73RN",0.8
32521,8926,"Brightham House Bed & Breakfast, Higher Town MalboroughDevon, South Hams, South West, TQ73RN","Brightham House, South Hams, South West, TQ73RN",0.8
32616,2072,"Travelodge Kingston Upon Thames Central, International House Wheatfield Way  London 31 Wheatfield WayKingston upon ThamesGreater London, KT12PD","Premier Inn, 15, Wheatfield Way, Kingston upon Thames, , United Kingdom, London, KT12PD",0.8185
32662,899,"Osprey Hotel, Ruthven Road Kingussie, Highland, PH211EN","Osprey Hotel, Ruthven Road, Kingussie, , United Kingdom, Highland, PH211EN",0.8486
32697,11238,"The Green Hotel Golf & Leisure Resort, 2 The Muirs KinrossPerthshire, Perth and Kinross, KY138AS","The Green Hotel, 2, The Muirs, Kinross, Perth and Kinross, KY138AS",0.8591
32700,11238,"The Windlestrae Hotel, 2 The Muirs KinrossPerthshire, Perth and Kinross, KY138AS","The Green Hotel, 2, The Muirs, Kinross, Perth and Kinross, KY138AS",0.8
