orig_indexA,orig_indexB,addressA,addressB,score
20243,11236,"DoubleTree by Hilton Edinburgh Queensferry Crossing, St Margaret's Head North Queensferry North Queensferry, Fife, KY111HP","DoubleTree by Hilton Edinburgh - Queensferry Crossing, St Margaret's Head, North Queensferry, Fife, KY111HP",0.8
20251,9396,"Davaar House Hotel, 126 Grieve Street  Dunfermline Dunfermline, Fife, KY128DW","Davaar House Hotel, 126, Grieve Street, Dunfermline, , GB, Fife, KY128DW",0.8176
20263,9166,"The Guildhall and Linen Exchange, 79-83 High Street Dunfermline, Fife, KY127DR","The Guildhall & Linen Exchange, 79Ã¢ÂÂÃÂÃÂ¬83, High Street, Dunfermline, Fife, KY127DR",0.8621
20269,3266,"Hill Park Hotel, 10 Heath Road Rosyth Rosyth, Fife, KY112BT","Hillpark Hotel, 10, Heath Road, Rosyth, , GB, Fife, KY112BT",0.8973
20313,11149,"Dunkeld House, Blairgowrie Road DunkeldPerthshire, Perth and Kinross, PH80HX","Dunkeld House Hotel, Blairgowrie Road, Dunkeld, Perth and Kinross, PH80HX",0.8
20315,3050,"Royal Dunkeld Hotel, Atholl Street DunkeldPerthshire, Perth and Kinross, PH80AR","Royal Dunkeld Hotel, Atholl Street, Dunkeld, , United Kingdom, Perth and Kinross, PH80AR",0.8
20335,3301,"Park Hotel Dunoon, 3 Glenmorag Avenue The West BayDunoonArgyll, Argyll and Bute, PA237LG","Park Hotel, 3, Glenmorag Avenue, Dunoon, , GB, Argyll and Bute, PA237LG",0.8341
20363,8671,"Culzean House Glen Finart, Argyll and Bute, PA238TT","Culzean House, Ardentinny, Argyll and Bute, PA238TT",0.8
20390,1435,"The White Swan Hotel, 31-32 Market Square DunsBerwickshire, Scottish Borders, TD113AL","White Swan, 31-34, Market Square, Duns, , United Kingdom, Scottish Borders, TD113AL",0.8
20479,3962,"Best Western Grand Hotel, Swainson Street HartlepoolCleveland, North East, TS248AA","The Best Western Grand Hotel, Hartlepool, Swainson Street, Hartlepool, North East, TS248AA",0.8675
20487,4477,"Travelodge Durham, Station Lane Gilesgate GilesgateDurhamCounty Durham, North East, DH11LJ","Travelodge, Durham, County Durham, North East, DH11LJ",0.8971
20504,3961,"Beamish Hall Country House Hotel BW Premier Collection, Beamish StanleyDurham, County Durham, North East, DH90YB","Beamish Hall Country House Hotel, Stanley, County Durham, North East, DH90YB",0.8222
20843,8998,"Afton Hotel, 2-8 Cavendish Place EastbourneEast Sussex, South East, BN213EJ","Afton Hotel, 1-8, Cavendish Place, Eastbourne, South East, BN213EJ",0.8
20893,9305,"Haddon Hall Hotel, Devonshire Place East Sussex Eastbourne, South East, BN214AJ","Haddon Hall, Devonshire Place, Eastbourne, South East, BN214AJ",0.8182
21036,6741,"Premier Inn Edinburgh Airport, 5 Hallbarns Crescent Newbridge NewbridgeEdinburgh, City of Edinburgh, EH288TH","Premier Inn, 5, Hallbarns Crescent, Edinburgh, City of Edinburgh, EH288TH",0.8139
21040,2266,"Apex Haymarket Hotel, 90 Haymarket Terrace Edinburgh, City of Edinburgh, EH125LQ","Haymarket Hotel, Haymarket Terrace, City of Edinburgh, , United Kingdom, EH125LQ",0.8498
21082,1503,"Murrayfield Hotel, 18 Corstorphine Rd MurrayfieldEdinburgh, City of Edinburgh, EH126HN","Murrayfield Hotel, 18, Corstorphine Road, Edinburgh, , United Kingdom, City of Edinburgh, EH126HN",0.8811
21088,1956,"Edinburgh Lodges, Nr Carberry Tower MUSSELBURGH, East Lothian, EH218PY","Edinburgh Lodges, A6124, Whitecraig, , United Kingdom, East Lothian, EH218PY",0.8
21099,1504,"Hampton Hotel, 14 Corstorphine Road EdinburghMidlothian, City of Edinburgh, EH126HN","Hampton Hotel, 14, Corstorphine Road, Edinburgh, , United Kingdom, City of Edinburgh, EH126HN",0.8889
21141,1599,"ibis Edinburgh Centre Royal Mile Hunter Square, 6 Hunter Square Off Royal MileEdinburgh, City of Edinburgh, EH11QW","Ibis, 6, Hunter Square, Edinburgh, , United Kingdom, City of Edinburgh, EH11QW",0.856
21148,2096,"The Raeburn, 112 Raeburn Place StockbridgeEdinburgh, City of Edinburgh, EH41HG","The Raeburn, 112, Raeburn Place, Edinburgh, , United Kingdom, City of Edinburgh, EH41HG",0.866
21172,3932,"The Bridge Inn, 27 Baird Road RathoMidlothian, City of Edinburgh, EH288RA","The Bridge Inn, 27, Baird Road, Ratho, City of Edinburgh, EH288RA",0.8667
21181,7020,"Kaim Park Hotel, EDINBURGH ROAD, 17 BATHGATE, WEST LOTHIAN, EH481EP","Kaim Park Hotel, Edinburgh Road, Bathgate, West Lothian, EH481EP",0.871
21185,7064,"The Original Rosslyn Hotel, 2-4 Main Street RoslinScotland, Midlothian, EH259LE","The Original Rosslyn Inn, Main Street, Midlothian, EH259LE",0.8
21200,850,"Hilton Edinburgh Carlton, North Bridge 19  Edinburgh Edinburgh, EH11SD","Hilton Edinburgh Carlton, 19, North Bridge, Edinburgh, , United Kingdom, EH11SD",0.8143
21208,2043,"B B Edinburgh, 3 Rothesay Terrace  Edinburgh, City of Edinburgh, EH37RY","The Edinburgh Residence, 7, Rothesay Terrace, Edinburgh, , United Kingdom, City of Edinburgh, EH37RY",0.8602
21250,7254,"ibis budget Edinburgh Park, Edinburgh Business Park 6 Lochside View 6 Lochside ViewEdinburgh, City of Edinburgh, EH129DH","Ibis Budget Edinburgh Park, 6, Lochside View, Edinburgh, City of Edinburgh, EH129DH",0.8636
21264,2638,"Fountain Court Apartments EQ2, 1 Lower Gilmore Bank Off Lower Gilmore Place Edinburgh, City of Edinburgh, EH39QP","Fountain Court EQ2, 1, Lower Gilmore Place, Edinburgh, , GB, City of Edinburgh, EH39QP",0.8869
21292,10714,"Eight Acres Hotel & Leisure Club, Morriston Road Elgin, Moray, IV306UL","Eight Acres Hotel and Spa, Morriston Road, Elgin, Moray, IV306UL",0.8681
21294,4332,"Premier Inn Elgin, 15 Linkwood Way ElginMoray, IV301HY","Premier Inn Elgin, 15, Linkwood Way, Elgin, Moray, IV301HY",0.8921
21367,8621,"The Nyton Guesthouse, 7 Barton Road ElyCambridgeshire, East Cambridgeshire, East of England, CB74HZ","Nyton Hotel, 7, Barton Road, East Cambridgeshire, East of England, CB74HZ",0.8484
21368,5943,"Lamb Hotel, 2 Lynn Rd ElyCambridgeshire, East Cambridgeshire, East of England, CB74EJ","The Lamb, 2, Lynn Road, Ely, East Cambridgeshire, East of England, CB74EJ",0.8625
21388,9207,"The Little Downham Anchor, 25 Main Street Little DownhamEly Cambridgeshire, East Cambridgeshire, East of England, CB62ST","The Anchor, 25, Main Street, Ely, East Cambridgeshire, East of England, CB62ST",0.8276
21391,40,"Castle Lodge, 50 New Barns Rd ElyCambs, East Cambridgeshire, East of England, CB74PW","Castle Lodge Hotel, 50, New Barns Road, Ely, , United Kingdom, East Cambridgeshire, East of England, CB74PW",0.8769
21437,6522,"Travelodge London Enfield, 1 Lumina Way Great Cambridge RoadEnfield, London, EN11FS","Travelodge, 1, Lumina Way, Enfield, London, EN11FS",0.825
21468,6648,"The Enniskillen Hotel, 72 Forthill Street EnniskillenFermanagh, Fermanagh and Omagh, BT746AJ","The Enniskillen Hotel, 72, Forthill Street, Enniskillen, Fermanagh and Omagh, BT746AJ",0.8901
21574,6690,"Holiday Inn Brentwood M25 Jct. 28, Brook Street Brentwood, East of England, CM145NF","Holiday Inn, Brook Street, Brentwood, East of England, CM145NF",0.8511
21584,2775,"Novotel London Stansted, Round Coppice Road . London Stansted Airport Stansted, Uttlesford, East of England, CM241SF","Novotel Stansted Airport, Round Coppice Road, Stansted, , GB, Uttlesford, East of England, CM241SF",0.8769
21599,5797,"County Hotel, Rainsford Road ChelmsfordEssex, East of England, CM12PZ","The County Hotel & Resturant, 29, Rainsford Road, Chelmsford, East of England, CM12PZ",0.8
21655,7704,"Premier Inn Chelmsford, Main Road Boreham BorehamChelmsford, East of England, CM33HJ","Premier Inn (Boreham), Main Road, Chelmsford, East of England, CM33HJ",0.8
21664,10935,"Riverside Hotel, 2 North Station Rd ColchesterEssex, East of England, CO11RB","Riverside Hotel, 2, North Station Road, Colchester, , GB, East of England, CO11RB",0.8824
21700,7730,"Saracens Hotel, 3 High street ChelmsfordEssex, East of England, CM11BE","Saracens Head Hotel, 3, High Street, Chelmsford, East of England, CM11BE",0.8347
21724,7770,"The Railway Sleeper Lodge, Bergholt Road EssexColchester, East of England, CO45AJ","Railway Sleeper Lodge, 172, Bergholt Road, Colchester, East of England, CO45AJ",0.8
21794,3257,"Creeksea Place Barns, Creeksea Place Farm Ferry Road Burnham On Crouch Burnham on CrouchEssex, Maldon, East of England, CM08PJ","Creeksea Place Barns, Ferry Road, Burnham-on-Crouch, , United Kingdom, Maldon, East of England, CM08PJ",0.8268
21959,9009,"The Crown And Cushion, 84 Hight Street Eton EtonBerkshire, Windsor and Maidenhead, South East, SL46AF","The Crown and Cushion, 84, High Street, Windsor and Maidenhead, South East, SL46AF",0.8571
21967,544,"Novar Arms Hotel, Balconie Street Schottland, Highland, IV169UN","Novar Arms Hotel, Balconie Street, Evanton, , United Kingdom, Highland, IV169UN",0.8
21979,6465,"The Northwick Hotel, Waterside EveshamWorcestershire, Wychavon, West Midlands, WR111BT","Northwick Hotel, Waterside, Evesham, Wychavon, West Midlands, WR111BT",0.8
21980,5589,"The Wood Norton, Worcester Road  EveshamWorcestershire, Wychavon, West Midlands, WR114YB","The Wood Norton, Worcester Road, Evesham, Wychavon, West Midlands, WR114YB",0.8
22025,2563,"Woodhayes Country House Woodhayes Lane Whimple Exeter, East Devon, South West, EX52TQ","Woodhayes Country House Hotel, Woodhayes Lane, Exeter, , United Kingdom, East Devon, South West, EX52TQ",0.8333
22048,241,"St Olaves, MARY ARCHES STREET EXETER, South West, EX43AZ","St Olaves Hotel, Mary Archers Street, Exeter, , United Kingdom, South West, EX43AZ",0.8
22052,2582,"The Globe Hotel, 34 Fore Street Topsham Topsham Exeter, South West, EX30HR","The Globe, Fore Street, Exeter, , United Kingdom, South West, EX30HR",0.8
22088,9234,"Holiday Inn Express Exeter City Centre, Tudor Street Exeter, South West, EX43FL","Holiday Inn Express Exeter - City Centre, Tudor Street, Exeter, Devon, South West, EX43FL",0.8616
22094,8768,"Premier Inn Exeter City Centre, 2 Southernhay Gardens, Exeter, Devon , United Kingdom, South West, EX11SG","Premier Inn, 2, Southernhay Gardens, Exeter, South West, EX11SG",0.8
22160,3295,"Ash Hotel, 1 Mamhead View Exmouth Devon, East Devon, South West, EX81DS","Ash, 1, Mamhead View, Exmouth, , United Kingdom, East Devon, South West, EX81DS",0.84
22167,3407,"Manor Hotel, The Beacon Devon Exmouth  England Exeter  Exmouth, East Devon, South West, EX82AG","Manor Hotel, The Beacon, Exmouth, , United Kingdom, East Devon, South West, EX82AG",0.8774
22199,10082,"Bull Auberge, Ipswich Road Yaxley YaxleyEyeSuffolk, Mid Suffolk, East of England, IP238BZ","The Auberge, Ipswich Road, Mid Suffolk, East of England, IP238BZ",0.8
22314,3562,"Meudon Hotel, Mawnan Smith Cornwall, South West, TR115HT","Hotel Meudon, Mawnan Smith, Mawnan Smith, , United Kingdom, Cornwall, South West, TR115HT",0.8
22338,2619,"Membly Hall Hotel, Cliff Road, Cornwall, South West, TR114NT","Membly Hall, 12, Cliff Road, Falmouth, , GB, Cornwall, South West, TR114NT",0.8618
22488,5703,"Village Hotel Farnborough, Pinehurst Road Farnborough Business Park Farnborough, Rushmoor, South East, GU147BF","Village Hotel, Farnborough, Pinehurst Road, Farnborough, Rushmoor, South East, GU147BF",0.837
22557,6388,"The Orwell Hotel, Hamilton Rd FelixstoweSuffolk, East Suffolk, East of England, IP117DX","The Orwell Hotel, Hamilton Road, Felixstowe, East Suffolk, East of England, IP117DX",0.8571
22559,7722,"Best Western Brook Hotel Felixstowe, Orwell Road FelixstoweSuffolk, East Suffolk, East of England, IP117PF","The Brook Hotel, Orwell Road, Felixstowe, East Suffolk, East of England, IP117PF",0.8656
22565,3824,"St Giles Feltham Heathrow, Hounslow Road Middlesex FelthamMiddlesex, London, TW149AD","St Giles Hotel, 4, Hounslow Road, Feltham, London, TW149AD",0.8179
22610,2032,"The Beveridge Park Hotel, 6 Abbotshall Road KirkcaldyFife Scotland, KY25PQ","Beveridge Park Hotel, 6, Abbotshall Road, Kirkcaldy, , United Kingdom, Fife, KY25PQ",0.8411
22613,11236,"DoubleTree by Hilton Edinburgh Queensferry Crossing, St Margaret's Head North Queensferry North Queensferry, Fife, KY111HP","DoubleTree by Hilton Edinburgh - Queensferry Crossing, St Margaret's Head, North Queensferry, Fife, KY111HP",0.8
22644,9396,"Davaar House Hotel, 126 Grieve Street  Dunfermline Dunfermline, Fife, KY128DW","Davaar House Hotel, 126, Grieve Street, Dunfermline, , GB, Fife, KY128DW",0.8176
22645,2663,"Five Pilmour Place, 5 Pilmour Place Saint AndrewsScotland, Fife, KY169HZ","Pilmour Hotel, 1, Pilmour Place, St Andrews, , United Kingdom, Fife, KY169HZ",0.8
22651,9444,"Balcomie Links Hotel, Balcomie Road Crail CrailFife Scotland, KY103TN","Balcomie Links Hotel, Balcomie Road, Crail, Fife, KY103TN",0.8
22691,9166,"The Guildhall and Linen Exchange, 79-83 High Street Dunfermline, Fife, KY127DR","The Guildhall & Linen Exchange, 79Ã¢ÂÂÃÂÃÂ¬83, High Street, Dunfermline, Fife, KY127DR",0.8621
22742,3266,"Hill Park Hotel, 10 Heath Road Rosyth Rosyth, Fife, KY112BT","Hillpark Hotel, 10, Heath Road, Rosyth, , GB, Fife, KY112BT",0.8973
22756,892,"The Windsor Hotel Kirkcaldy, 38 Victoria Rd Kirkcaldy, Fife, KY11DR","The Windsor Hotel, 38,40, Victoria Road, Kirkcaldy, , GB, Fife, KY11DR",0.875
23028,9822,"Best Western Plus Burlington Hotel, 3-5 Earls Avenue Folkestone Kent, Folkestone and Hythe, South East, CT202HR","Best Western Plus Burlington Hotel, 3-5, Earls Avenue, Folkestone and Hythe, South East, CT202HR",0.88
23029,11008,"The Royal Norfolk Hotel, 7 Sandgate High Street FolkestoneKent, Folkestone and Hythe, South East, CT203BD","The Royal Norfolk Hotel, 7, Sandgate High Street, Sandgate, Folkestone and Hythe, South East, CT203BD",0.8875
23030,2180,"Southcliff Hotel, 22-26 The Leas FolkestoneKent, Folkestone and Hythe, South East, CT202DY","The Southcliff Hotel, 22-26, The Leas, Folkestone and Hythe, , United Kingdom, South East, CT202DY",0.8548
23039,9976,"The Relish, 4 Augusta Gardens FolkestoneKent, Folkestone and Hythe, South East, CT202RR","The Relish, 4, Augusta Gardens, Folkestone, Folkestone and Hythe, South East, CT202RR",0.8
23352,1484,"Findlay's Hotel, Smiddyhill Road Aberdeenshire Aberdeenshire Fraserburgh, AB439WL","Findlay's, Smiddyhill Road, Fraserburgh, , United Kingdom, Aberdeenshire, AB439WL",0.825
23363,8859,"Ban-Car Hotel, Main Road Lonmay Fraserburgh, Aberdeenshire, AB438RL","Ban-Car Hotel, Main Road, Fraserburgh, Aberdeenshire, AB438RL",0.8
23554,2057,"Eslington Villa, 8 Station Road Low Fell Low FellGatesheadTyne & Wear, North East, NE96DR","Eslington Villa, 8, Station Road, Gateshead, , United Kingdom, North East, NE96DR",0.8
23559,2236,"Rowers Hotel, St Omers Road Dunston GatesheadTyne & Wear, North East, NE119EJ","Rowers Hotel, St Omers Road, Gateshead, , United Kingdom, North East, NE119EJ",0.8
23564,861,"Rivers Hotel Green Lane Riverside ParkGateshead, North East, NE100SB","Rivers Edge Hotel, Green Lane, Gateshead, , United Kingdom, North East, NE100SB",0.8
23674,1591,"Premier Inn Glasgow City Centre Buchanan Galleries, St Andrew House 141 Nile Street 141 West Nile StreetGlasgow, Glasgow City, G12RN","Premier Inn, 141, West Nile Street, Glasgow, , United Kingdom, Glasgow City, G12RN",0.8745
23679,1193,"citizenM Glasgow hotel, 60 Renfrew Street corner of Hope StreetGlasgow, Glasgow City, G23BW","CitizenM Hotel, 60, Renfrew Street, Glasgow, , United Kingdom, Glasgow City, G23BW",0.8474
23685,3874,"Campanile Hotel Glasgow SECC, 10 Tunnel Street  Glasgow, Glasgow City, G38HL","Campanile Hotel, 10, Tunnel Street, Glasgow, Glasgow City, G38HL",0.869
23697,4698,"DoubleTree by Hilton Glasgow Westerwood Spa & Golf Resort, 1 St Andrews Drive Cumbernauld Cumbernauld, North Lanarkshire, G680EW","DoubleTree by Hilton Glasgow Westerwood Spa & Golf Resort, 1, St Andrews Drive, Glasgow, North Lanarkshire, G680EW",0.8136
23764,6401,"Glencarse Hotel, Main Street Glencarse GlencarsePerth, Perth and Kinross, PH27LX","Glencarse Hotel, 7, Main Street, Glencarse, Perth and Kinross, PH27LX",0.8
23773,7154,"The Prince's House Hotel, Glenfinnan Inverness-shire, Highland, PH374LT","The Prince's House Hotel, Glenfinnan, Highland, PH374LT",0.8
23858,5779,"Queens Hotel Cheltenham MGallery by Sofitel, The Promenade Cheltenham, South West, GL501NN","Mercure Cheltenham Queen's Hotel, The Promenade, Cheltenham, South West, GL501NN",0.8223
23954,5780,"Holiday Inn Express Cheltenham Town Centre, Dunalley Street Cheltenham, South West, GL504AP","Holiday Inn Express, Dunalley Street, Cheltenham, South West, GL504AP",0.8
23979,10862,"Corinium Hotel & Restaurant, 12 Gloucester Street Cirencester CirencesterGloucestershire, Cotswold, South West, GL72DG","The Corinium Hotel And Restaurant, 12, Gloucester Street, Cotswold, South West, GL72DG",0.8036
23986,6559,"Lypiatt House, Lypiatt Road Cheltenham, South West, GL502QW","Lypiatt House Hotel, Lypiatt Road, Cheltenham, South West, GL502QW",0.8093
24015,7856,"The Ormond At Tetbury, 23 Long Street Tetbury Gloucestershire, Cotswold, South West, GL88AA","The Ormond, Long Street, Tetbury, Cotswold, South West, GL88AA",0.8
24221,9208,"Eight Bells Inn, Church Street Chipping CampdenGloucestershire, Cotswold, South West, GL556JG","Eight Bells, Church Street, Cotswold, South West, GL556JG",0.802
24467,11240,"Stoke Rochford Hall Best Western Premier Collection, Stoke Rochford Hall GranthamLincolnshire, South Kesteven, East Midlands, NG335EJ","Stoke Rochford Hall, Grantham, , GB, South Kesteven, East Midlands, NG335EJ",0.8
24473,11271,"Urban Hotel Grantham, Swingbridge Road Lincolnshire Grantham, South Kesteven, East Midlands, NG317XT","Urban Leisure Hotel, Swingbridge Road, Grantham, South Kesteven, East Midlands, NG317XT",0.8559
24513,2656,"Tigh na Sgiath Country House Hotel, SKYE OF CURR ROAD GRANTOWN ON SPEY, INVERNESS, Highland, PH263PA","Tigh na Sgiath, Skye of Curr Road, Dulnain Bridge, , United Kingdom, Highland, PH263PA",0.8
24661,7730,"Saracens Hotel, 3 High street ChelmsfordEssex, East of England, CM11BE","Saracens Head Hotel, 3, High Street, Chelmsford, East of England, CM11BE",0.8347
24680,5192,"The Foley Arms Hotel Wetherspoon, 14 Worcester Road MalvernWorcestershire, Malvern Hills, West Midlands, WR144QS","The Foley Arms Hotel, 14, Worcester Road, Great Malvern, Worcestershire, Malvern Hills, West Midlands, WR144QS",0.868
24749,6698,"Knights Court, 22 North Drive Great YarmouthNorfolk, East of England, NR304EW","Knight's Court, 22, North Drive, Great Yarmouth, East of England, NR304EW",0.8779
24751,10322,"The Palm Court Hotel, North Drive Great YarmouthNorfolk, East of England, NR301EG","Palm Court Hotel, 9-12, North Drive, Great Yarmouth, East of England, NR301EG",0.8
24766,6605,"The Cliff Hotel, Cliff Hill Suffolk Gorleston-On-SeaGreat Yarmouth, East of England, NR316DH","Cliff Hotel, Cliff Hill, Great Yarmouth, East of England, NR316DH",0.8
24780,1628,"Gable End Hotel, 30 North Drive Great YarmouthNorfolk, East of England, NR304EW","Gable End Hotel, 30, North Drive, Great Yarmouth, , United Kingdom, East of England, NR304EW",0.8942
24805,5964,"Hotel Victoria, Kings Road Great YarmouthNorfolk, East of England, NR303JW","Hotel Victoria, 2, Kings Road, Great Yarmouth, East of England, NR303JW",0.8
24825,6511,"St Annes Hotel, 7 Norfolk Square Great YarmouthNorfolk, East of England, NR301EE","St Anne's Hotel, 7, Norfolk Square, Great Yarmouth, East of England, NR301EE",0.8471
24831,5951,"Arona Guest, 14 15 Sandown Rd Great YarmouthNorfolk, East of England, NR301EY","A'rona Hotel, 14-15, Sandown Road, Norwich, , GB, Great Yarmouth, East of England, NR301EY",0.8727
24874,5955,"The Trotwood Guest House, North Drive, Great Yarmouth, East of England, NR301ED","The Trotwood, 2, North Drive, Great Yarmouth, East of England, NR301ED",0.8302
25010,3732,"Hilton Woking, Church Street West, Woking , United Kingdom, South East, GU216AX","Hilton Woking, Church Street W, Woking, , United Kingdom, South East, GU216AX",0.8421
25216,8067,"Royal Ship, Queens Square Dolgellau, Gwynedd, LL401AR","Royal Ship Hotel, Queen Square, Dolgellau, Gwynedd, LL401AR",0.888
25223,8447,"The Valley Anglesey, London Road ValleyAnglesey, Isle of Anglesey, LL653DU","Valley Hotel, London Road, Holyhead, , GB, Isle of Anglesey, LL653DU",0.8
25284,5751,"Castle Court, Castle Square Beaumaris, Isle of Anglesey, LL588DA","Castle Court, Beaumaris, Isle of Anglesey, LL588DA",0.816
26640,5977,"Holiday Inn Express Hamilton, Keith Street Hamilton, South Lanarkshire, ML37BL","Holiday Inn Express, Keith Street, Hamilton, South Lanarkshire, ML37BL",0.8182
26653,4773,"Macdonald Botley Park Hotel & Spa, Winchester Road Botley Boorley Green Boorley GreenSouthampton, Eastleigh, South East, SO322UA","Macdonald Botley Park Hotel & Spa, Winchester Road, Southampton, Eastleigh, South East, SO322UA",0.8
26653,5641,"Macdonald Botley Park Hotel & Spa, Winchester Road Botley Boorley Green Boorley GreenSouthampton, Eastleigh, South East, SO322UA","Macdonald Botley Park Hotel & Spa, Winchester Road, Southampton, Eastleigh, South East, SO322UA",0.8
26725,8186,"Holiday Inn Stoke on Trent M6 Jct 15, Clayton Road Newcastle-under-Lyme, West Midlands, ST54DL","Holiday Inn, Clayton Road, Newcastle-under-Lyme, West Midlands, ST54DL",0.8453
27007,3962,"Best Western Grand Hotel, Swainson Street HartlepoolCleveland, North East, TS248AA","The Best Western Grand Hotel, Hartlepool, Swainson Street, Hartlepool, North East, TS248AA",0.8675
27060,10568,"Minstrels Rest, 21 Greville Road HastingsEast Sussex, South East, TN355AL","Minstrel's Rest, 21, Greville Road, Hastings, South East, TN355AL",0.8
27072,7681,"Town House Rooms, 9-10 South Terrace HastingsEast Sussex, South East, TN341SA","Town House Rooms, 10, South Terrace, Hastings, South East, TN341SA",0.8
27161,7845,"Twr y Felin Hotel, Caerfai Road Pembrokeshire, SA626QT","Twr y Felin Hotel, Ffordd Caerfai, Pembrokeshire, SA626QT",0.8333
27448,9294,"The Kinder Lodge, 10 New Mills Road HayfieldHigh Peak, East Midlands, SK222JG","Kinder Lodge, 10, New Mills Road, High Peak, , GB, East Midlands, SK222JG",0.8049
27468,6337,"The Penellen Bed And Breakfast, 64 Riviere Towans Phillack Hayle, Cornwall, South West, TR275AF","The Penellen Bed and Breakfast, 64, Riviere Towans, Hayle, , GB, Cornwall, South West, TR275AF",0.827
27507,9128,"Ockenden Manor Hotel & Spa, Ockenden Lane Cuckfield Cuckfield West Sussex, Mid Sussex, South East, RH175LD","Ockenden Manor Hotel & Spa, Ockenden Lane, Haywards Heath, Mid Sussex, South East, RH175LD",0.8
27509,8635,"Highley Manor, Crawley Lane Haywards Heath, Mid Sussex, South East, RH176LA","Highley Manor, Crawley Lane, Haywards Heath, Mid Sussex, South East, RH176LA",0.8088
27626,1967,"The Bay Hotel, Bay Hotel North Corner Coverack CoverackHelston, Cornwall, South West, TR126TF","Bay Hotel, North Corner, Coverack, , United Kingdom, Cornwall, South West, TR126TF",0.8
27763,183,"Boxmoor Lodge Hotel, London Road Hemel Hempstead Hertfordshire, Dacorum, East of England, HP12RA","Boxmoor Lodge Hotel, London Road, Dacorum, , United Kingdom, East of England, HP12RA",0.8
27791,481,"The Red Lion Hotel, Hart Street Oxfordshire, South Oxfordshire, South East, RG92AR","The Red Lion Hotel, Riverside, Hart Street, Henley-on-Thames, , United Kingdom, South Oxfordshire, South East, RG92AR",0.8
27796,7824,"The Catherine Wheel Hotel, 7-15 Hart Street Henley-on-ThamesOxfordshire, South Oxfordshire, South East, RG92AR","The Catherine Wheel, 7-15, Hart Street, Henley-on-Thames, , GB, South Oxfordshire, South East, RG92AR",0.8748
27980,26,"Baker Arms, 9 Ashendene Road BayfordHertford, East Hertfordshire, East of England, SG138PX","Baker Arms, Ashendene Road, East Hertfordshire, , United Kingdom, East of England, SG138PX",0.8
27989,11266,"Slaley Hall SlaleyHexhamNorthumberland, North East, NE470BX","Slaley Hall, Slaley, Northumberland, North East, NE470BX",0.8174
28002,5156,"Hadrian Hotel Inn, Wall  Hexham, Northumberland, North East, NE464EE","The Hadrian, Front Street, Wall, Northumberland, North East, NE464EE",0.8206
28004,8070,"The George Hotel, Chollerford HexhamNorthumberland, North East, NE464EW","George Hotel, Hexham, Northumberland, North East, NE464EW",0.8143
28017,2118,"Battlesteads, Wark On Tyne Nr Hexham nr HexhamNorthumberland, North East, NE483LS","Battlesteads Hotel & Restaurant, Hexham Road, Wark, Northumberland, , United Kingdom, North East, NE483LS",0.8
28119,9294,"The Kinder Lodge, 10 New Mills Road HayfieldHigh Peak, East Midlands, SK222JG","Kinder Lodge, 10, New Mills Road, High Peak, , GB, East Midlands, SK222JG",0.8049
28225,3933,"Sun Hotel, Sun St HitchinHertfordshire, North Hertfordshire, East of England, SG51AF","The Sun, North Hertfordshire, East of England, SG51AF",0.8
28420,8447,"The Valley Anglesey, London Road ValleyAnglesey, Isle of Anglesey, LL653DU","Valley Hotel, London Road, Holyhead, , GB, Isle of Anglesey, LL653DU",0.8
28554,8758,"Deer Park Country Hotel, Buckerell Village WestonHonitonDevon, East Devon, South West, EX143PG","Deer Park Hotel, Honiton, , GB, East Devon, South West, EX143PG",0.8595
28616,5874,"The Old Hall Hotel, Market Place Hope Valley, High Peak, East Midlands, S336RH","The Old Hall Hotel, Hope Valley, High Peak, East Midlands, S336RH",0.8292
28646,5874,"The Old Hall Hotel, Market Place Hope Valley, High Peak, East Midlands, S336RH","The Old Hall Hotel, Hope Valley, High Peak, East Midlands, S336RH",0.8292
28790,8796,"Wimblehurst Hotel, 6 Wimblehurst Road HorshamWest Sussex, South East, RH122ED","Wimblehurst Hotel, 6, Wimblehurst Road, Horsham, South East, RH122ED",0.8182
28797,7388,"Premier Inn Horsham, 57 North Street HorshamWest Sussex, South East, RH121RB","Premier Inn, 57, North Street, Horsham, South East, RH121RB",0.8
28814,3823,"Hilton London Heathrow Airport, Heathrow Airport Terminal 4 Hounslow, Hillingdon, London, TW63AF","Hilton London Heathrow Airport, Terminal 4, Hounslow, Hillingdon, TW63AF",0.8
28841,10988,"London Plus Heathrow B & B, 21 Woodfield Road HounslowGreater London, TW46LL","Heathrow Travellers Hub, 21, Woodfield Road, Cranford, Hounslow, London, TW46LL",0.8909
28857,6773,"Best Western Princes Marine Hotel, 153 Kingsway HoveEast Sussex, Brighton and Hove, South East, BN34GR","Princes Marine Hotel, 153, Kingsway, Hove, , GB, Brighton and Hove, South East, BN34GR",0.892
29246,162,"The Olde Bell, High Street Hurley Hurley, Windsor and Maidenhead, South East, SL65LX","The Olde Bell, High Street, Hurley, , United Kingdom, Windsor and Maidenhead, South East, SL65LX",0.8276
29295,2641,"Park Hotel, 327 Cranbrook Road Ilford IlfordEssex, Redbridge, London, IG14UE","Park Hotel, 327, Cranbrook Road, Ilford, , GB, Redbridge, London, IG14UE",0.8787
29301,10718,"Rossmore Hotel, Cranbrook Road IlfordEssex, Redbridge, London, IG14UA","Rossmore Hotel, 301-309, Cranbrook Road, Ilford, Redbridge, London, IG14UA",0.81
